deviceId,emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,insertId,deviceRegistry,cameraId,deviceName,timestamp
d87578c4e4167,,,,0,1,0.0,,3.067084550857544,,,a55cf6e8-39df-4e12-8c7a-a106db59bb38,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:25:24+01:00
d87578c4e4167,,,,0,1,0.0,,2.5356128215789795,,,ae53041d-d2ad-4873-ab13-940b234e1426,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:29:12+01:00
d87578c4e4167,,,,0,1,0.0,,0.2642917335033417,,,c45c30ab-e177-4dee-a8e8-d890535395d4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:30:08+01:00
d87578c4e4167,,,,0,1,0.0,,1.19926917552948,,,24aef171-02a4-4b38-98a4-20fd60f87be9,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:30:04+01:00
d87578c4e4167,,,,0,1,0.0,,2.5327095985412598,,,72d08c7d-3db3-4ab7-8a58-56328f3c9e22,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:30:09+01:00
d87578c4e4167,,,,0,1,0.0,,0.37765011191368103,,,f6d1ecfd-5994-4c55-aacb-96a3a14a7f9f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:30:09+01:00
d87578c4e4167,,,,0,1,0.0,,0.495845228433609,,,1d2377e3-743c-45e0-b6c2-1648e2326842,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:32:19+01:00
d87578c4e4167,,,,0,1,0.0,,2.3780629634857178,,,e73a5584-5811-4e22-b043-1bc3c22007a9,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:33:25+01:00
d87578c4e4167,,,,0,1,0.0,,0.9035211801528931,,,22cbafa9-f8e8-4a50-9b0c-df653e0a8521,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:33:23+01:00
d87578c4e4167,,,,0,1,0.0,,3.460277557373047,,,fd8aa4f6-6808-4915-b7c3-5be7ce3f42c7,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:36:53+01:00
d87578c4e4167,,,,0,1,0.0,,2.7932543754577637,,,e62b39c9-5650-40cd-b289-437098540db4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:37:34+01:00
d87578c4e4167,,,,0,1,0.0,,2.3963699340820312,,,28883c8c-83bb-42e4-8e90-86a8cf877c93,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:38:06+01:00
d87578c4e4167,,,,0,1,0.0,,2.938290596008301,,,c421dd5c-9dd4-4cbf-bccb-8905252aaf6c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:38:06+01:00
d87578c4e4167,,,,0,1,0.0,,1.86982262134552,,,9ceba371-deb9-4848-81d0-d78285f51c2f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:38:20+01:00
d87578c4e4167,,,,0,1,0.0,,0.4018057584762573,,,21277abb-6827-4db5-9cf1-a1919ed4e663,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:38:34+01:00
d87578c4e4167,,,,0,1,0.0,,5.065619468688965,,,f1738bde-a455-48d6-8422-c85ac1738f02,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:39:16+01:00
d87578c4e4167,,,,0,1,0.0,,3.9853460788726807,,,34075ad8-6669-4d3c-a49c-b93cde0f340f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:39:24+01:00
d87578c4e4167,,,,0,1,0.0,,0.39991286396980286,,,778a245c-f07c-4c25-91ff-c510b7bdead4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:40:02+01:00
d87578c4e4167,,,,0,1,0.0,,2.0812840461730957,,,b9be89bb-c8e2-41d2-ae96-ba12cedfae95,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:39:53+01:00
d87578c4e4167,,,,0,1,0.0,,2.9387192726135254,,,cbf81076-1cb4-46ca-99de-7c2408ea51af,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:41:21+01:00
d87578c4e4167,,,,0,1,0.0,,0.667695164680481,,,a9a1f5b8-1ae7-419f-b4ca-2259108b91bc,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:41:38+01:00
d87578c4e4167,,,,0,1,0.0,,1.324209451675415,,,8236fa22-3731-477b-96d8-87ca9ca15696,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:42:42+01:00
d87578c4e4167,,,,0,1,0.0,,0.9456525444984436,,,c9922eaa-e75a-4f08-a061-33d45316753f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:42:43+01:00
d87578c4e4167,,,,0,1,0.0,,0.8682642579078674,,,8d337ced-1871-45bd-b6b0-512d751b79c2,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:43:20+01:00
d87578c4e4167,,,,0,1,0.0,,2.43192458152771,,,5861c363-ee35-4f75-aab6-18f886569a48,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:43:29+01:00
d87578c4e4167,,,,0,1,0.0,,3.87355637550354,,,c4b74d4e-4846-4ff8-a618-33ed0e073bcb,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:45:33+01:00
d87578c4e4167,,,,0,1,0.0,,3.0619826316833496,,,4e88351e-601c-4632-8509-2f3e8b419149,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:45:32+01:00
d87578c4e4167,,,,0,1,0.0,,130.7458038330078,,,1205b82a-626d-4b46-9170-4debcdbc3d89,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:46:16+01:00
d87578c4e4167,,,,0,1,0.0,,0.5311400890350342,,,164eaa5c-0cff-45e8-ac32-215c360c53af,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:46:52+01:00
d87578c4e4167,,,,0,1,0.0,,2.5440337657928467,,,3a056325-9279-4c4e-9550-9da8771cb9f1,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:47:47+01:00
d87578c4e4167,,,,0,1,0.0,,0.2619670629501343,,,7c7d23cf-8dc8-4758-b272-ddcb32bd05c7,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:48:01+01:00
d87578c4e4167,,,,0,1,0.0,,0.9164309501647949,,,530b4f48-79e7-452c-a5e6-24dc43ce5080,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:48:05+01:00
d87578c4e4167,,,,0,1,0.0,,0.26686814427375793,,,2d99c425-144a-4edd-a45c-bae7ae85e50f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:49:08+01:00
d87578c4e4167,,,,0,1,0.0,,3.7336463928222656,,,251fd891-b9a2-4d2e-bc57-d7345e6e0f23,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:49:13+01:00
d87578c4e4167,,,,0,1,0.0,,4.964919567108154,,,8f56d745-04e6-4c6a-848d-d13ebeaf047e,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:49:14+01:00
d87578c4e4167,,,,0,1,0.0,,2.2667291164398193,,,2e6d8513-4ef1-4042-bfd3-061eba6c54bb,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:49:38+01:00
d87578c4e4167,,,,0,1,0.0,,0.5335940718650818,,,cff43533-99fb-4d24-b324-2f492ac3b65d,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:49:39+01:00
d87578c4e4167,,,,0,1,0.0,,2.2582857608795166,,,b31b1e34-e1ea-4b6c-80db-b4aa039e2c5c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:50:06+01:00
d87578c4e4167,,,,0,1,0.0,,3.072141647338867,,,afe717f5-3796-499d-b59a-f7bd915ac315,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:50:11+01:00
d87578c4e4167,,,,0,1,0.0,,2.4083876609802246,,,ce9c4e63-56fe-42fd-83f0-f91a86d5afbf,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:50:18+01:00
d87578c4e4167,,,,0,1,0.0,,293.2325744628906,,,1bb0cd60-462d-4836-abdb-39e5427e7c4a,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:51:18+01:00
d87578c4e4167,,,,0,1,0.0,,3.879258632659912,,,95215109-5520-4d79-95d1-66fdc8c556c8,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:51:48+01:00
d87578c4e4167,,,,0,1,0.0,,21.716068267822266,,,da21070c-e67f-464d-8fd8-b5daa02d12c7,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:51:50+01:00
d87578c4e4167,,,,0,1,0.0,,0.5521593689918518,,,869e899f-57c0-487e-b2dd-1ba4fe3ae1d4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:52:12+01:00
d87578c4e4167,,,,0,1,0.0,,1.887773871421814,,,e3436ef7-e0c8-425c-9a15-1aa7d8f8a996,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:53:19+01:00
d87578c4e4167,,,,0,1,0.0,,1.89324152469635,,,b7f3acea-e643-4d61-be17-04ee8fe2052d,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:53:20+01:00
d87578c4e4167,,,,0,1,0.0,,0.6932249665260315,,,b6474fa9-c623-4133-8103-934616387c12,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:53:27+01:00
d87578c4e4167,,,,0,1,0.0,,0.9196731448173523,,,a0426f44-9844-42e7-83b7-87a01df241c1,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:53:26+01:00
d87578c4e4167,,,,0,1,0.0,,3.0718331336975098,,,fa1a561a-9013-4e83-b676-cb1d9c5eb184,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:54:38+01:00
d87578c4e4167,,,,0,1,0.0,,53.550716400146484,,,2b701af8-989a-4d3b-a6d8-6a6cfe08e60f,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T08:54:38+01:00
d87578c4e4167,,,,0,1,0.0,,0.7981838583946228,,,ed03a6a7-1e46-4f57-bf37-ec80e25cabda,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:42+01:00
d87578c4e4167,,,,0,1,0.0,,1.1909704208374023,,,8ca4d154-788f-4a19-bc79-71182b2d6b58,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:40+01:00
d87578c4e4167,,,,0,1,0.0,,1.3303416967391968,,,fa429629-14f5-461c-9978-8e4064166b34,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:43+01:00
d87578c4e4167,,,,0,1,0.0,,1.4608021974563599,,,b161d3c5-1ff5-44a5-98c6-ab59e3f80f54,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:41+01:00
d87578c4e4167,,,,0,1,0.0,,30.930744171142578,,,45d4c5f0-a6e9-40a0-b676-c8946380bd1c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:43+01:00
d87578c4e4167,,,,0,1,0.0,,1.9987345933914185,,,b12c1750-ac76-446e-8328-f7363ca0058c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:49+01:00
d87578c4e4167,,,,0,1,0.0,,4.3999104499816895,,,988b0299-5811-4dd1-b72e-50e0b11ddb97,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:49+01:00
d87578c4e4167,,,,0,1,0.0,,7.065600872039795,,,9ae61a23-3d29-4c6e-aac4-b946e3ea6e87,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:52+01:00
d87578c4e4167,,,,0,1,0.0,,0.39985382556915283,,,1c7761b6-ef5d-458b-9ea4-2828486a4641,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:00+01:00
d87578c4e4167,,,,0,1,0.0,,2.0416603088378906,,,c5e58909-de06-4b21-b95d-30cd6e808819,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:01:59+01:00
d87578c4e4167,,,,0,1,0.0,,2.80446720123291,,,719d509e-c0f1-4d42-84a2-188f0962e797,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:05+01:00
d87578c4e4167,,,,0,1,0.0,,1.7299309968948364,,,096e1f3a-1244-4b60-b93b-3f3a8ed2cc9b,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:15+01:00
d87578c4e4167,,,,0,1,0.0,,10.481534004211426,,,46270528-7813-4f1b-8cc4-5dd08f740290,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:18+01:00
d87578c4e4167,,,,0,1,0.0,,0.4020698666572571,,,18fddf08-8cc2-472b-9a6e-06e8153b8fc7,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:44+01:00
d87578c4e4167,,,,0,1,0.0,,0.24419701099395752,,,486cbb82-1147-4065-9f67-ab496006fe0c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:02:55+01:00
d87578c4e4167,,,,0,1,0.0,,4.540624141693115,,,a79850c3-cdf7-4341-bf83-4adb8c173548,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:01+01:00
d87578c4e4167,,,,0,1,0.0,,0.9364334940910339,,,3219e2db-7aed-4cc0-924b-86088179173d,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:01+01:00
d87578c4e4167,,,,0,1,0.0,,2.131528854370117,,,cc5d94df-7a78-4241-ad87-8006cd91c381,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:04+01:00
d87578c4e4167,,,,0,1,0.0,,0.5366761684417725,,,2d07c81b-f351-4d25-9c6c-9cba3e40f7d1,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:07+01:00
d87578c4e4167,,,,0,1,0.0,,2.2760984897613525,,,1cbfb674-7b9b-4d1d-8da2-cfee308b2808,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:17+01:00
d87578c4e4167,,,,0,1,0.0,,2.0321946144104004,,,e427fc05-a8f9-4c11-a3ff-58ecbd124de7,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:29+01:00
d87578c4e4167,,,,0,1,0.0,,2.1331679821014404,,,c6922240-12dc-4524-9ffe-7517408e4dda,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:03:48+01:00
d87578c4e4167,,,,0,1,0.0,,2.9341325759887695,,,dd310765-9435-436f-b04b-b3ae03b01597,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:04:03+01:00
d87578c4e4167,,,,0,1,0.0,,4.1395111083984375,,,bdb990ac-6957-4061-877c-0fe4c1b40644,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:04:03+01:00
d87578c4e4167,,,,0,1,0.0,,5.065126419067383,,,237d4189-7f01-40c2-af93-f9e42ae77b6c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:04:32+01:00
d87578c4e4167,,,,0,1,0.0,,0.44964486360549927,,,a4af965c-b459-4b3c-94ee-0a6670aa0af5,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:04:36+01:00
d87578c4e4167,,,,0,1,0.0,,3.1984760761260986,,,b196cb86-4900-4da2-b801-d78333202faf,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:06+01:00
d87578c4e4167,,,,0,1,0.0,,7.083075523376465,,,8844856d-5fb8-4872-9539-3c63fd79261a,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:07+01:00
d87578c4e4167,,,,0,1,0.0,,5.045175552368164,,,d4c9950a-ed0e-4ba7-9af4-5794ee01af7d,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:17+01:00
d87578c4e4167,,,,0,1,0.0,,0.26841241121292114,,,64e95e92-d033-42a9-9618-090b536877fc,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:16+01:00
d87578c4e4167,,,,0,1,0.0,,3.470405340194702,,,522dfbf7-c591-440f-a9e4-ac8d84f13132,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:33+01:00
d87578c4e4167,,,,0,1,0.0,,0.2691527009010315,,,28a1ec9c-28df-4d32-9a79-f88eb0512bb5,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:39+01:00
d87578c4e4167,,,,0,1,0.0,,3.730360984802246,,,1bb8c994-d459-455b-aba8-fc1f3b6f7009,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:05:42+01:00
d87578c4e4167,,,,0,1,0.0,,3.59781551361084,,,3b0ce3e0-2824-4c2b-96d0-d455ecf49f52,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:06:03+01:00
d87578c4e4167,,,,0,1,0.0,,3.601778030395508,,,6e1872ba-3b45-41fc-a635-7385057428f8,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:06:46+01:00
d87578c4e4167,,,,0,1,0.0,,38.93177795410156,,,8dbea089-07fe-47dc-907c-9c6fa85dc3d4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:06:54+01:00
d87578c4e4167,,,,0,1,0.0,,2.798253297805786,,,8207d92a-683f-475f-8fd1-abea575f32b4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:07:03+01:00
d87578c4e4167,,,,0,1,0.0,,3.071265459060669,,,69152dba-4cf0-4cfe-a012-ebc94424e891,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:07:14+01:00
d87578c4e4167,,,,0,1,0.0,,2.4032418727874756,,,0940f7ab-abb5-40e4-9a65-08c02a5682f5,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:07:37+01:00
d87578c4e4167,,,,0,1,0.0,,0.7955936789512634,,,0c8f4cc5-4896-4537-80f8-732cbb71dea9,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:07:32+01:00
d87578c4e4167,,,,0,1,0.0,,50.13258361816406,,,3d71b4f9-19d6-4bdb-9ce7-34f48536d33a,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:07:47+01:00
d87578c4e4167,,,,0,1,0.0,,19.600370407104492,,,d7d6ce5e-c8d7-44dd-a384-e882a281968b,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:09+01:00
d87578c4e4167,,,,0,1,0.0,,5.855804920196533,,,ee144883-2fcf-4c60-9ffd-5c4618a7b3db,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:19+01:00
d87578c4e4167,,,,0,1,0.0,,6.66380500793457,,,c4e6e228-ab2b-4829-916b-b67780fa6fe6,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:25+01:00
d87578c4e4167,,,,0,1,0.0,,3.3310368061065674,,,91b9b0db-2cc4-41e0-a0ec-fca9d1cc854b,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:28+01:00
d87578c4e4167,,,,0,1,0.0,,0.40100425481796265,,,b993e9d3-52c3-4773-a4e3-591ed0d8dac4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:43+01:00
d87578c4e4167,,,,0,1,0.0,,4.2162322998046875,,,a4bf0734-3eb0-4089-9d1a-00849b06e149,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:49+01:00
d87578c4e4167,,,,0,1,0.0,,1.3469430208206177,,,d6d253ce-6c7b-48f2-907c-980cd486aee3,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:08:47+01:00
d87578c4e4167,,,,0,1,0.0,,39.880008697509766,,,b03ba5c4-7ded-415c-8742-92f010244a61,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:09:34+01:00
d87578c4e4167,,,,0,1,0.0,,2.398731231689453,,,d16aa3ed-58a1-4a4b-bfcf-171f804a7a03,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:09:50+01:00
d87578c4e4167,,,,0,1,0.0,,8.267960548400879,,,ad0b6531-2f34-43ac-ac27-4a906162f319,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:09:57+01:00
d87578c4e4167,,,,0,1,0.0,,0.4029725193977356,,,81b9f07f-f3cc-4b55-b175-948b0e11c510,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:09:54+01:00
d87578c4e4167,,,,0,1,0.0,,2.3976070880889893,,,10ca3c98-2e8d-4781-9ccf-a80c600d1969,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:14+01:00
d87578c4e4167,,,,0,1,0.0,,16.130815505981445,,,d2eed04c-31a8-4ffb-b71e-e74dbd4df36b,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:15+01:00
d87578c4e4167,,,,0,1,0.0,,4.125875473022461,,,efd69475-11f6-48fb-b296-2cfb4411bb4d,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:35+01:00
d87578c4e4167,,,,0,1,0.0,,1.7274491786956787,,,e2238f59-e484-41da-a64f-0ebcf84f6227,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:39+01:00
d87578c4e4167,,,,0,1,0.0,,2.289240837097168,,,4eb46eba-8a4b-44f5-8fca-7dfc418dee04,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:41+01:00
d87578c4e4167,,,,0,1,0.0,,2.533562183380127,,,36fdbffe-9a76-4b14-98eb-4e5ab2173459,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:46+01:00
d87578c4e4167,,,,0,1,0.0,,23.862071990966797,,,e0a88e47-4c7f-42a8-a90f-6575f1795a48,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:10:55+01:00
d87578c4e4167,,,,0,1,0.0,,0.9956879019737244,,,66e2deff-1bc6-4d8f-88fe-99f2082b11d4,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:24+01:00
d87578c4e4167,,,,0,1,0.0,,0.5414272546768188,,,4b4c1b9d-92f6-4fc2-afc8-eb5d27298db2,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:31+01:00
d87578c4e4167,,,,0,1,0.0,,3.4571094512939453,,,0c199b20-4582-4477-a86d-e7e4b5bf22be,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:36+01:00
d87578c4e4167,,,,0,1,0.0,,1.4665066003799438,,,9f8ecd1a-022c-459e-a071-1c65c019a178,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:33+01:00
d87578c4e4167,,,,0,1,0.0,,3.068464517593384,,,edd4f82f-9091-4363-a568-2f77d46a7e4c,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:36+01:00
d87578c4e4167,,,,0,1,0.0,,3.1975529193878174,,,a7ac41c8-4484-4ba1-b984-2c1e313f3607,main-us-central,1,Finestrelles - AI0516202301,2024-02-12T09:11:45+01:00
