uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.79;1.2;13.14;32.79;20.88;20.2
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.69;1.28;14.47;40.89;19.23;16.44
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.92;1.49;11.24;27.93;19.41;26.01
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;14.92;0.76;11.27;32.88;19.35;20.82
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;15.41;1.02;11.69;28.69;23.79;19.4
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;13.45;7.62;8.88;31.57;21.59;16.89
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.54;2.11;10.62;31.76;23.45;16.52
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.44;0.27;10.95;38.49;21.55;19.31
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.42;1.05;11.17;30.73;24.61;19.02
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;14.36;0.99;10.24;32.21;15.92;26.29
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.43;1.98;14.0;41.11;20.72;13.76
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;15.83;1.65;10.39;25.96;25.79;20.38
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.19;0.57;10.04;29.94;15.89;35.37
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.81;0.68;12.53;46.99;16.75;19.24
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;10.65;0.54;12.19;35.68;21.26;19.69
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.38;0.5;11.3;27.77;27.36;21.7
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;15.8;2.58;12.47;34.95;16.72;17.49
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.11;1.59;14.54;37.81;19.26;16.69
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;11.43;1.13;12.49;40.12;19.5;15.33
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.52;2.57;13.89;34.26;16.01;15.75
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;13.67;1.22;9.18;32.33;21.41;22.18
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.46;4.51;11.39;32.54;18.26;16.84
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;16.94;1.32;12.93;32.9;15.61;20.29
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;16.15;1.03;11.2;34.77;21.84;15.0
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;9.92;1.56;11.31;36.79;21.92;18.51
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;9.95;0.65;12.43;37.31;19.11;20.56
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.44;2.06;7.52;23.22;21.22;35.53
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;16.59;8.18;5.74;28.99;23.3;17.21
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.1;2.26;12.2;34.35;22.04;20.04
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;9.09;0.75;10.6;27.36;28.71;23.49
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.61;1.53;14.72;38.32;19.25;16.57
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;18.07;0.85;14.33;35.93;17.03;13.79
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;13.59;0.59;13.18;34.85;23.63;14.17
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.13;1.16;14.96;36.25;20.78;13.73
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.11;2.32;13.18;37.34;20.14;14.9
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.5;1.5;15.27;39.54;17.77;14.42
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;15.91;2.2;13.3;32.32;19.38;16.89
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;15.37;1.28;11.12;31.29;16.98;23.96
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;15.23;0.8;11.28;30.58;22.8;19.3
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;8.78;1.48;14.09;39.84;19.6;16.21
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;13.55;0.55;11.0;33.03;24.87;17.0
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;13.31;0.54;10.7;22.81;31.0;21.64
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;12.58;1.28;13.5;39.86;15.99;16.78
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.94;0.66;11.8;29.43;21.31;19.87
