uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.54;3.83;43.07;51.71;0.85
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.17;3.45;63.98;15.27;17.13
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.9;50.58;42.26;3.2;1.05
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;26.61;1.46;48.13;19.85;3.95
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.0;0.35;81.41;2.32;15.92
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.18;4.33;29.45;36.6;29.44
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;4.32;31.5;43.85;16.37;3.97
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.07;0.27;37.35;54.67;7.64
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;11.88;9.17;73.5;4.19;1.26
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.5;4.71;83.74;7.85;3.21
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.08;3.31;30.35;18.42;47.83
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.33;6.79;49.35;33.3;10.23
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.6;67.9;22.49;2.68;6.32
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.18;3.51;88.7;4.91;2.7
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.03;0.31;40.38;47.39;11.88
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.03;0.51;81.9;14.66;2.89
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.08;1.11;47.87;30.74;20.21
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.29;6.42;71.95;14.78;6.56
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.2;3.36;33.36;20.16;42.91
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.18;1.0;30.02;42.94;25.86
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.07;0.67;75.81;16.11;7.33
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.07;0.96;24.94;32.03;41.98
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.11;1.35;40.57;49.44;8.53
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.05;17.75;74.06;7.26;0.88
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.18;3.62;38.94;20.64;36.63
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.88;14.91;77.61;3.99;1.61
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.17;1.65;68.21;22.01;7.97
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.16;55.9;29.97;8.29;5.69
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.19;3.71;26.9;30.12;39.08
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.04;0.9;34.18;57.13;7.75
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.28;6.28;72.59;14.78;6.06
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.22;4.49;74.09;13.29;7.91
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.1;5.32;69.03;22.01;3.54
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.55;11.66;76.79;3.24;7.76
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.13;4.1;35.75;24.84;35.17
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.13;3.05;46.91;17.42;32.49
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.16;5.65;57.01;27.67;9.51
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.08;4.6;79.12;8.48;7.71
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.86;6.77;84.17;5.93;2.26
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.17;3.6;60.07;18.34;17.82
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.08;0.58;78.33;17.13;3.89
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.05;0.71;22.72;57.52;18.99
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.19;1.25;53.21;15.57;29.78
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.98;44.0;43.79;3.02;6.22
