uuid;name;id;low;medium_low;medium;medium_high;high
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.06;0.58;21.22;31.39;46.75
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.64;3.27;41.06;53.89;1.15
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.71;14.64;77.74;4.24;1.68
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.08;2.31;65.86;14.69;17.07
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.88;51.98;40.82;2.9;1.42
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.04;0.49;50.42;15.59;33.47
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;31.67;0.93;46.34;17.58;3.47
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.0;0.13;85.19;1.67;13.01
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.28;3.48;24.81;37.37;34.06
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.37;33.09;44.48;15.29;3.77
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.27;6.0;48.12;35.89;9.72
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.71;61.31;25.51;2.69;9.77
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.21;38.93;47.94;12.91
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.02;0.36;81.25;15.6;2.76
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.04;0.38;76.97;14.94;7.67
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.09;2.48;27.85;21.06;48.52
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.09;0.71;28.27;42.98;27.95
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.12;1.74;69.27;22.13;6.73
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.12;62.47;24.14;7.7;5.56
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.18;3.3;22.75;32.75;41.02
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.07;3.83;77.41;9.47;9.22
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.68;12.62;75.48;3.49;7.74
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.11;2.34;44.64;20.4;32.51
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.07;4.91;55.63;29.73;9.66
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.9;6.63;83.23;6.6;2.64
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.13;2.4;89.95;5.09;2.43
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.25;6.35;72.08;14.46;6.86
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.18;2.83;34.13;23.24;39.63
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.08;2.75;58.85;19.0;19.32
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.22;32.32;58.4;9.05
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.39;78.82;16.66;4.11
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.42;47.26;40.37;3.23;5.72
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.18;3.61;86.64;6.63;2.94
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.05;0.62;44.77;31.99;22.56
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.22;6.07;72.96;14.24;6.51
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.05;18.57;72.11;8.33;0.95
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.04;4.29;62.44;29.12;4.1
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.07;2.22;21.73;18.35;57.63
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.15;3.28;32.51;24.32;39.74
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.16;3.43;70.81;15.0;10.6
41df8bd7-9605-4805-a088-1728179af2e3;Ferial Plaza - Centro Comercial y de Ocio;140;0.17;2.05;46.61;48.33;2.84
