uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.2;4.24;9.47;31.37;19.02;18.7
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.31;1.05;12.73;35.67;20.37;16.88
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;12.86;0.67;12.42;40.14;16.28;17.62
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;8.96;1.09;13.5;44.65;18.38;13.43
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;15.19;1.68;11.44;32.07;17.84;21.79
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.89;1.07;12.26;41.69;14.72;16.36
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.32;0.47;10.58;34.9;18.53;18.19
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;17.93;0.8;9.48;31.73;21.65;18.41
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.63;7.03;6.91;32.44;21.0;15.99
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.91;1.65;9.25;33.85;24.4;15.94
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;11.39;1.14;9.29;31.99;25.77;20.43
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.92;0.61;10.22;40.17;17.67;22.4
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;12.81;0.2;10.48;38.17;18.1;20.24
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.25;0.44;10.54;28.59;26.69;22.48
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;15.06;0.86;7.39;36.75;21.05;18.89
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.6;0.98;11.13;41.13;19.87;13.29
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.63;2.55;12.04;34.23;16.44;16.12
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;8.85;1.53;5.94;32.25;21.43;29.99
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;19.46;9.78;4.42;29.11;22.56;14.67
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;10.87;2.08;11.19;37.9;21.22;16.74
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.23;1.15;10.65;34.33;16.94;20.7
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.25;0.97;12.48;37.23;20.43;14.63
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.21;1.42;13.77;41.5;17.63;13.47
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;18.76;1.81;11.91;33.78;18.87;14.87
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;15.42;0.77;9.64;33.67;22.15;18.34
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.86;0.73;11.25;51.34;15.86;16.96
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;11.73;1.42;13.77;41.06;17.97;14.05
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.34;1.5;9.96;39.26;21.41;16.53
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;10.75;1.5;13.62;42.03;18.3;13.79
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.39;0.22;9.44;41.16;20.33;19.46
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.54;0.23;10.05;33.54;23.36;18.27
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;15.98;0.66;10.63;32.54;22.51;17.67
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;15.57;0.73;10.5;35.29;15.16;22.75
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;19.0;2.0;11.12;35.53;15.14;17.21
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;11.38;1.35;13.86;41.95;17.7;13.77
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;16.85;0.81;10.08;36.58;20.89;14.8
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;16.63;0.43;11.6;37.54;21.55;12.25
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;11.8;1.73;13.1;41.94;18.24;13.18
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;13.79;2.54;12.56;38.11;19.55;13.45
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;18.33;0.65;13.75;39.04;15.69;12.54
41df8bd7-9605-4805-a088-1728179af2e3;Ferial Plaza - Centro Comercial y de Ocio;140;12.26;1.67;13.32;36.34;21.79;14.62
