uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.38;3.0;38.27;57.55;0.81
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.08;1.83;65.91;14.4;17.78
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;3.12;52.85;39.86;2.75;1.42
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;35.1;0.69;43.8;17.19;3.23
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.08;83.61;1.5;14.8
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.47;33.02;43.59;15.76;4.17
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.0;0.09;29.72;62.5;7.69
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;16.76;5.37;73.63;3.22;1.03
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.09;2.44;90.12;5.42;1.92
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.02;1.95;20.84;17.29;59.9
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.24;5.58;45.56;38.98;9.64
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;1.0;64.65;21.62;2.33;10.4
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.04;1.82;91.72;3.88;2.54
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.11;34.18;51.35;14.35
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.13;83.99;13.61;2.26
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.04;0.37;44.56;31.83;23.2
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.18;5.69;72.94;14.15;7.04
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.06;2.21;26.57;20.59;50.57
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.07;0.66;27.93;44.45;26.9
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.03;0.19;78.46;13.93;7.4
6c9ff953-775e-48da-9a30-9ade460d74e4;Jaén Plaza;62;0.45;11.84;42.09;45.56;0.06
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.04;0.36;19.91;30.48;49.22
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.02;0.31;37.9;53.79;7.99
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.03;18.15;73.23;7.81;0.78
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.14;2.48;31.31;22.74;43.33
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.69;12.61;80.8;3.59;1.31
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.06;1.01;68.9;23.74;6.29
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.02;64.92;22.68;6.95;5.43
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.06;2.7;20.66;33.75;42.84
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.05;0.16;26.51;64.96;8.32
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.15;5.39;73.92;13.96;6.57
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.06;3.88;69.55;14.75;11.77
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.02;3.98;61.86;30.17;3.96
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.64;12.27;76.54;2.92;7.64
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.02;2.69;29.45;23.11;44.74
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.03;1.81;43.61;18.27;36.28
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.05;4.68;56.3;29.37;9.6
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.02;3.75;78.29;8.75;9.18
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.61;6.68;85.97;4.88;1.86
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.09;2.23;60.8;17.58;19.3
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.01;0.26;79.45;16.46;3.82
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.03;0.28;17.36;61.64;20.68
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.04;0.25;51.0;13.86;34.86
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.1;47.72;40.01;3.46;5.71
