uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.51;3.49;40.52;53.99;1.5
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.08;1.99;65.34;15.79;16.81
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.64;54.24;39.09;2.67;1.36
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;33.2;0.76;44.38;18.4;3.26
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.09;85.96;1.96;11.99
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.12;3.19;21.24;40.45;35.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.36;33.35;43.27;15.71;4.31
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.15;31.98;59.8;8.06
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.33;7.53;70.2;5.61;2.33
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.2;2.73;88.64;6.06;2.37
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.06;2.07;21.1;16.89;59.88
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.28;6.39;45.1;39.26;8.97
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.87;60.66;25.78;3.04;9.65
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.14;2.26;91.26;3.84;2.5
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.18;37.08;50.34;12.39
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.02;0.19;82.47;14.33;2.99
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.04;0.45;45.37;31.24;22.91
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.35;6.6;71.38;14.71;6.97
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.13;2.33;30.2;21.35;46.0
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.09;0.49;31.24;44.69;23.49
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.04;0.3;78.72;14.26;6.68
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.04;0.39;21.52;30.74;47.31
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.03;0.31;37.85;54.25;7.56
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.01;18.02;72.82;8.17;0.99
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.14;2.84;36.64;23.42;36.96
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.61;14.27;78.98;3.55;1.58
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.13;1.52;64.27;25.24;8.84
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.05;65.07;22.79;7.09;5.0
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.08;2.48;19.01;29.16;49.28
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.02;0.18;27.43;64.24;8.12
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.27;6.01;73.31;14.2;6.22
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.09;4.24;70.48;15.34;9.85
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.07;4.5;63.69;28.26;3.48
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.93;13.92;74.01;3.9;7.25
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.04;2.9;31.41;25.05;40.6
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.05;2.06;44.08;20.19;33.61
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.12;4.72;57.8;28.47;8.89
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.04;3.5;79.89;7.98;8.59
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.77;7.03;81.97;6.91;3.31
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.08;2.3;60.0;19.09;18.52
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.04;0.33;75.73;19.0;4.89
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.04;0.38;19.94;60.04;19.59
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.03;0.38;52.45;14.26;32.88
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.05;47.53;40.59;3.75;5.08
