uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;10:00:00;11:00:00;1215
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;11:00:00;12:00:00;1389
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;12:00:00;13:00:00;1419
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;13:00:00;14:00:00;1402
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;14:00:00;15:00:00;1530
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;15:00:00;16:00:00;1339
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;16:00:00;17:00:00;1333
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;17:00:00;18:00:00;1403
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;18:00:00;19:00:00;1500
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;19:00:00;20:00:00;1503
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;20:00:00;21:00:00;1493
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-27;21:00:00;22:00:00;1308
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;10:00:00;11:00:00;1009
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;11:00:00;12:00:00;1164
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;12:00:00;13:00:00;1302
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;13:00:00;14:00:00;1246
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;14:00:00;15:00:00;1359
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;15:00:00;16:00:00;1185
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;16:00:00;17:00:00;1102
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;17:00:00;18:00:00;1290
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;18:00:00;19:00:00;1381
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;19:00:00;20:00:00;1341
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;20:00:00;21:00:00;1352
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-02-28;21:00:00;22:00:00;1184
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;10:00:00;11:00:00;1121
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;11:00:00;12:00:00;1271
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;12:00:00;13:00:00;1421
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;13:00:00;14:00:00;1271
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;14:00:00;15:00:00;1389
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;15:00:00;16:00:00;1282
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;16:00:00;17:00:00;1288
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;17:00:00;18:00:00;1389
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;18:00:00;19:00:00;1470
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;19:00:00;20:00:00;1399
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;20:00:00;21:00:00;1335
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-01;21:00:00;22:00:00;1232
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-02;10:00:00;11:00:00;1140
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-02;11:00:00;12:00:00;1303
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-02;12:00:00;13:00:00;1440
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-03-02;13:00:00;14:00:00;1406
