uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;2.62;9.51;9.91;40.55;24.53;12.88
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;1.37;9.65;10.38;47.05;22.75;8.81
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;3.45;12.81;10.02;38.2;22.23;13.28
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;3.78;9.57;9.2;39.62;24.85;13.0
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;4.12;7.77;10.29;34.42;28.7;14.69
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;3.67;13.92;8.23;35.25;27.73;11.2
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;2.67;10.28;8.65;36.65;30.03;11.71
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;2.99;6.49;10.35;39.68;25.8;14.69
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;2.47;9.89;9.33;38.96;27.82;11.53
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;5.96;9.4;8.19;39.51;20.84;16.11
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;2.93;10.14;10.87;43.25;24.16;8.65
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;3.79;8.14;9.69;34.6;29.44;14.34
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;1.04;11.5;9.85;42.37;23.39;11.84
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.59;9.99;8.48;48.89;22.52;9.54
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;3.65;8.9;7.57;30.42;32.72;16.73
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;3.7;6.46;9.57;37.9;26.87;15.51
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;2.89;8.26;8.91;34.81;28.8;16.34
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;4.27;12.36;10.24;40.1;22.07;10.96
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;2.54;11.41;11.29;42.76;23.17;8.83
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;2.64;10.52;10.3;42.71;24.27;9.55
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;4.22;14.09;11.64;39.02;21.21;9.81
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;3.69;7.01;8.87;38.32;26.62;15.49
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;3.54;8.36;6.51;35.52;31.29;14.78
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;3.75;13.02;9.15;37.21;25.19;11.68
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;3.78;11.92;10.01;38.78;21.62;13.89
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;2.49;10.32;9.38;41.49;25.4;10.92
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.28;11.79;9.45;44.87;23.2;9.42
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;3.11;10.5;7.56;34.37;25.7;18.76
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;3.96;15.12;6.9;34.19;27.78;12.06
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;1.95;10.34;10.17;38.31;26.18;13.05
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;2.0;7.09;9.18;33.9;30.48;17.34
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;4.39;14.26;9.43;33.99;27.34;10.58
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;2.31;11.74;11.28;43.1;22.95;8.63
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;3.19;10.73;11.3;40.68;22.91;11.2
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;3.41;9.69;10.71;41.21;26.03;8.95
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;1.76;12.29;9.88;43.02;24.28;8.76
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;3.81;10.86;11.09;41.5;23.69;9.05
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;3.15;10.65;11.55;44.67;21.73;8.25
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;4.38;12.23;10.94;36.48;24.2;11.77
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;3.75;11.12;9.54;35.46;24.18;15.95
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;3.08;10.87;9.95;35.8;26.91;13.39
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;1.63;10.27;10.31;45.27;23.66;8.85
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;3.94;7.52;9.81;37.29;28.65;12.79
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;3.59;6.84;8.71;28.45;36.17;16.23
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;2.37;10.47;10.1;43.2;22.27;11.6
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;4.31;11.59;8.61;36.62;25.14;13.73
