uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;9.03;1.55;15.04;13.99;41.88;18.51
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.51;1.7;17.36;17.17;43.96;13.3
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.02;1.71;13.24;12.56;38.42;21.05
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;13.35;0.76;14.47;12.33;40.63;18.45
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;11.79;1.24;12.54;10.07;44.41;19.94
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;11.11;8.23;9.82;12.88;42.17;15.79
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;12.0;2.63;12.33;12.55;44.47;16.03
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;7.4;0.3;11.97;12.98;46.56;20.8
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;12.25;1.53;13.18;9.47;45.25;18.32
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;15.88;0.99;12.2;14.82;35.06;21.04
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.56;2.14;17.2;15.65;45.02;11.43
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.74;2.43;14.54;11.33;40.94;20.03
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;7.51;0.93;13.07;13.41;42.52;22.57
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.09;1.09;14.98;18.75;46.0;16.09
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;11.06;1.4;10.61;11.81;44.37;20.74
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.06;0.34;13.64;10.8;45.17;20.99
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;9.26;0.64;12.53;10.67;44.12;22.79
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;15.37;2.67;14.53;13.37;37.86;16.2
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.48;2.04;17.05;14.46;42.83;14.13
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;9.85;1.84;14.62;14.82;45.5;13.37
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;15.27;2.99;15.81;13.03;37.61;15.29
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;11.7;0.67;12.37;12.51;43.03;19.72
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;11.31;1.49;10.21;11.76;46.08;19.14
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;12.83;5.35;12.7;12.65;39.56;16.91
