uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;10:00:00;11:00:00;998.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;11:00:00;12:00:00;1183.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;12:00:00;13:00:00;1333.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;13:00:00;14:00:00;1267.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;14:00:00;15:00:00;1261.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;15:00:00;16:00:00;1412.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;16:00:00;17:00:00;1291.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;17:00:00;18:00:00;1425.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;18:00:00;19:00:00;1446.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;19:00:00;20:00:00;1491.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;20:00:00;21:00:00;1482.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-23;21:00:00;22:00:00;1236.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;10:00:00;11:00:00;1045.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;11:00:00;12:00:00;1184.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;12:00:00;13:00:00;1362.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;13:00:00;14:00:00;1308.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;14:00:00;15:00:00;1342.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;15:00:00;16:00:00;1363.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;16:00:00;17:00:00;1248.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;17:00:00;18:00:00;1337.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;18:00:00;19:00:00;1469.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-24;19:00:00;20:00:00;1507.0
