uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.2;1.06;13.55;34.6;21.46;18.13
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.54;1.37;15.2;42.77;19.11;14.02
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.37;1.91;12.06;27.91;20.0;24.74
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;15.47;0.63;11.81;33.88;19.83;18.38
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;11.93;1.2;13.09;30.53;23.81;19.44
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;14.31;7.84;8.56;31.59;22.15;15.55
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.5;1.65;11.83;32.62;24.81;14.59
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.99;0.29;10.61;39.02;22.0;18.08
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.74;1.0;11.41;29.69;26.49;17.67
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;21.47;2.0;7.83;29.6;14.87;24.22
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.84;1.51;15.93;41.63;20.14;11.94
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.9;2.78;11.72;29.24;27.08;18.28
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.79;0.78;11.72;37.2;21.13;20.38
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.23;0.76;13.23;50.81;17.17;14.81
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;12.21;2.88;9.83;22.35;32.98;19.75
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.54;0.35;13.0;35.16;21.19;18.76
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;9.41;0.6;11.46;28.4;28.85;21.28
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.88;2.08;13.13;35.26;16.97;15.69
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.53;1.95;15.56;38.59;20.21;14.16
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;10.93;1.32;13.0;41.38;19.98;13.38
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.95;2.75;14.17;33.81;16.4;14.92
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;12.3;0.27;10.98;33.45;23.59;19.42
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;12.59;1.26;9.2;33.62;24.08;19.25
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.49;4.61;11.76;31.65;19.43;16.06
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;18.24;1.26;13.22;33.23;15.91;18.14
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.44;1.2;11.52;34.88;22.48;14.48
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.05;1.82;12.4;38.47;21.49;15.78
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;9.61;0.68;13.4;39.98;19.4;16.94
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.71;2.25;8.57;24.19;23.69;31.58
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;17.23;8.99;5.33;29.34;23.17;15.95
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;7.32;2.27;12.92;36.76;22.34;18.39
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;8.8;0.84;11.55;27.44;30.18;21.19
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.33;1.91;15.88;39.12;19.91;13.85
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;15.92;0.99;14.83;37.94;17.77;12.54
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.39;0.57;13.97;35.37;23.93;11.76
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;12.75;1.23;15.18;36.17;21.79;12.88
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.13;2.37;14.54;38.89;19.6;12.48
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.83;1.58;15.59;40.04;17.79;12.17
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;17.55;2.43;14.11;31.17;19.43;15.31
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;14.99;1.22;12.26;31.16;17.64;22.73
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.67;0.79;12.14;30.85;25.33;17.23
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;8.36;1.6;14.74;41.51;19.91;13.88
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;12.95;0.44;12.09;32.5;25.74;16.28
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.43;0.61;11.93;21.3;33.08;20.65
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.13;1.26;13.94;40.71;16.0;14.97
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.19;0.91;12.27;31.28;23.78;15.56
