uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.38;3.04;38.36;57.2;1.02
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.11;2.17;65.14;14.61;17.97
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.3;53.59;40.39;2.49;1.23
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;31.11;1.37;45.64;18.2;3.69
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.16;83.53;2.18;14.12
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.14;3.91;25.37;38.24;32.33
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.63;33.45;42.0;16.85;4.08
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.03;0.34;37.1;54.78;7.76
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;12.84;7.05;74.59;4.24;1.27
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.2;4.36;84.57;7.15;3.73
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.14;3.15;25.29;17.98;53.44
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.28;5.99;49.58;33.7;10.45
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.68;65.35;23.4;3.0;7.57
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.16;2.84;89.97;4.45;2.59
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;0.05;0.36;60.93;37.37;1.29
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.02;0.27;36.83;50.94;11.94
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.26;80.71;15.54;3.47
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.07;0.85;47.33;30.65;21.1
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.27;6.14;71.45;14.93;7.19
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.12;2.97;28.7;20.31;47.9
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.08;0.78;27.95;44.22;26.98
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;0.02;0.26;61.51;27.3;10.9
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.05;0.4;76.23;15.99;7.33
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.05;0.72;22.96;31.08;45.19
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.04;0.93;41.2;49.12;8.7
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.06;17.71;73.65;7.78;0.8
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.15;3.28;33.96;21.22;41.39
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.51;12.88;80.24;3.84;1.53
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.15;1.48;67.22;22.02;9.14
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.07;61.76;25.15;7.51;5.5
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.16;2.88;20.9;31.36;44.71
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.07;0.65;33.5;58.12;7.66
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.26;5.91;72.87;14.46;6.51
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.09;4.09;73.93;13.18;8.71
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.07;4.63;67.83;23.89;3.58
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.7;12.44;75.93;3.2;7.72
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.12;3.43;32.02;24.57;39.86
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.12;2.49;44.71;18.25;34.44
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.13;5.64;55.44;28.95;9.84
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.09;3.83;79.36;8.32;8.4
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.95;6.33;82.75;7.04;2.93
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.14;2.64;60.1;18.0;19.12
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.4;76.39;18.73;4.47
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.04;0.5;21.56;58.2;19.69
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.16;0.66;52.55;16.27;30.36
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.02;44.87;42.81;3.34;5.96
