uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.37;1.34;12.88;33.19;21.32;19.91
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.76;1.38;14.52;41.37;19.46;16.51
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.39;1.47;11.73;27.93;19.87;25.6
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;13.55;0.81;11.29;33.33;19.82;21.2
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;14.68;0.83;11.43;29.18;24.26;19.62
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;13.0;7.45;8.92;31.42;21.82;17.38
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.17;2.03;10.79;31.17;24.26;17.58
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.18;0.23;10.65;38.54;22.07;19.33
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;12.73;1.1;11.19;29.99;25.63;19.36
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;12.45;0.99;10.8;32.86;17.1;25.8
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.97;2.07;14.01;39.99;21.44;13.52
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.7;1.75;10.73;26.4;25.81;20.62
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.52;0.63;9.91;30.54;16.57;35.84
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.07;0.88;12.28;46.85;18.12;18.81
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.48;0.53;12.47;36.38;21.31;19.83
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.32;0.46;11.26;27.52;27.67;21.77
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;14.69;2.25;12.66;35.25;17.66;17.49
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.91;1.65;14.53;37.63;19.91;16.36
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;9.47;1.16;12.64;40.54;20.33;15.87
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;16.31;2.6;13.61;33.91;17.18;16.39
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;12.06;1.28;9.07;32.42;21.93;23.24
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;14.71;4.36;11.67;32.68;19.36;17.23
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;16.08;1.33;12.74;33.09;16.32;20.44
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.41;1.0;11.58;34.71;22.14;15.16
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;9.64;1.62;11.35;37.0;21.83;18.57
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;8.91;0.8;13.01;38.28;19.4;19.61
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.49;1.89;7.78;22.94;21.73;36.18
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;15.74;8.51;6.0;29.1;23.59;17.05
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;7.93;2.11;12.81;35.19;22.1;19.86
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;7.9;0.78;11.12;27.66;28.96;23.58
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.58;1.65;14.71;38.12;19.8;16.14
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;17.37;0.88;14.29;36.45;17.29;13.72
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;12.79;0.63;12.93;34.75;24.63;14.27
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;12.24;1.28;14.75;36.95;20.92;13.86
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;11.99;2.53;13.32;37.11;20.16;14.89
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.09;1.55;15.33;39.11;18.0;14.92
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;15.3;2.27;13.45;32.12;19.84;17.01
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;13.91;1.32;11.47;31.58;18.17;23.54
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;14.21;0.77;11.72;30.18;23.25;19.87
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;7.59;1.56;14.27;40.13;20.04;16.41
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.31;0.53;11.39;32.61;24.2;16.96
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.02;0.6;10.99;22.61;31.77;22.01
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;11.85;1.16;13.57;40.55;16.6;16.28
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;15.89;0.89;11.62;29.01;21.97;20.61
