uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;10.27;3.31;12.84;35.33;21.83;16.41
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.08;3.63;13.0;44.83;19.79;12.68
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;10.71;5.76;11.66;32.82;20.92;18.13
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;13.64;2.84;11.1;35.58;20.85;15.99
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;11.24;2.64;11.18;30.79;25.14;19.01
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;12.3;9.54;8.11;33.01;22.95;14.08
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;12.61;4.37;10.05;32.52;25.9;14.54
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.12;1.49;11.16;37.2;21.61;18.42
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;10.89;3.13;10.12;31.78;27.37;16.71
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;16.55;3.24;8.98;34.08;16.12;21.04
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.69;4.23;13.05;42.51;20.38;11.14
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;12.7;3.23;10.63;27.1;25.71;20.64
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;7.32;3.71;11.32;37.87;21.56;18.23
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;2.48;3.64;12.11;50.37;17.75;13.65
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;12.47;2.95;8.39;22.17;34.84;19.18
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.16;1.77;11.5;36.18;22.21;19.19
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.07;2.41;10.52;28.76;28.08;20.16
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;14.62;4.89;11.44;35.83;18.41;14.81
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;8.97;3.7;14.17;39.11;20.07;13.98
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;9.42;3.49;11.45;41.58;21.0;13.05
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;15.28;5.69;12.46;35.42;17.74;13.42
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;11.91;1.35;9.8;34.19;23.25;19.5
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;10.72;3.32;7.67;34.36;25.6;18.33
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;13.2;7.32;10.21;32.67;21.5;15.1
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;15.91;4.6;11.89;34.6;16.47;16.54
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;9.27;3.69;11.02;38.29;22.5;15.24
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;8.89;3.34;12.07;39.33;20.31;16.07
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;8.77;3.98;8.33;25.29;23.32;30.32
