uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;9.28;4.01;12.11;36.16;22.7;15.74
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.5;4.04;13.45;43.9;19.93;12.19
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;11.04;7.22;10.46;32.06;21.59;17.63
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;14.17;3.53;10.85;35.64;20.87;14.94
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;11.82;2.81;11.81;30.64;25.2;17.73
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;13.54;10.54;7.78;32.11;21.85;14.17
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;11.98;4.73;10.37;33.37;25.16;14.39
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.68;1.99;9.93;39.13;21.12;18.15
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;10.65;3.86;9.6;32.89;26.63;16.37
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;15.15;3.44;9.12;34.76;16.72;20.8
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.23;4.52;12.8;41.63;21.23;11.59
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.39;3.63;11.35;28.55;25.65;20.43
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.75;3.72;11.02;38.25;22.08;18.17
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;2.47;4.02;11.66;49.97;18.2;13.68
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;11.79;2.7;8.62;24.5;33.55;18.85
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.14;1.96;11.43;36.39;22.23;18.85
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.86;2.51;10.13;29.48;27.12;19.9
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;14.0;5.44;11.68;36.17;18.39;14.32
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;8.2;4.2;13.72;38.99;20.63;14.27
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;9.62;4.07;11.41;41.14;20.7;13.06
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;16.09;6.15;12.79;35.21;17.07;12.69
