uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;53.44;46.06;0.42;0.08
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;65.37;22.3;9.73;2.6
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;95.81;4.04;0.11;0.04
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;73.88;23.77;2.31;0.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;83.75;15.99;0.18;0.08
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;30.27;43.18;7.83;18.72
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;77.68;22.16;0.13;0.04
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;43.34;53.64;1.93;1.09
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;74.21;25.01;0.58;0.2
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;26.87;24.43;14.7;34.0
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;61.03;38.31;0.51;0.15
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;90.47;9.36;0.12;0.04
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;30.09;68.98;0.67;0.25
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;71.22;28.48;0.23;0.07
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;40.38;53.31;3.5;2.8
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;62.39;37.34;0.18;0.09
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;32.35;48.38;7.66;11.61
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;69.88;26.89;2.35;0.87
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;26.99;40.15;32.06;0.8
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;20.65;57.5;19.87;1.98
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;71.41;28.29;0.19;0.11
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;71.43;28.31;0.19;0.07
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.47;46.35;23.99;12.19
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;26.8;68.16;3.68;1.36
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;28.88;35.51;34.13;1.48
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;92.79;7.08;0.09;0.04
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;69.45;28.65;1.41;0.5
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;88.04;9.31;2.09;0.56
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;24.94;36.5;5.15;33.42
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;21.76;75.47;0.7;2.07
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;32.38;45.09;10.94;11.6
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;71.35;25.19;2.58;0.89
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;75.16;23.52;1.07;0.24
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;89.49;10.11;0.34;0.06
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;37.47;30.41;22.73;9.39
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;47.36;28.78;19.01;4.85
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;59.11;35.89;3.81;1.2
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;84.4;11.14;3.8;0.66
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;93.24;6.21;0.51;0.04
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;60.02;26.99;9.93;3.06
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;63.85;32.71;3.3;0.13
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.77;68.35;1.31;15.56
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;32.68;36.52;17.2;13.6
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;91.4;8.42;0.16;0.03
