uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.39;3.08;40.06;55.26;1.21
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.05;1.8;65.0;15.69;17.46
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;3.06;54.3;38.33;2.78;1.54
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;34.04;0.68;43.9;17.96;3.42
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.11;84.92;2.01;12.96
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.09;3.16;22.13;39.65;34.97
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.45;33.1;42.8;16.41;4.25
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.04;0.12;31.7;59.59;8.55
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;15.45;5.62;73.76;3.87;1.3
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.12;2.24;89.16;6.39;2.09
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.05;2.54;20.42;17.44;59.55
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.27;5.81;46.02;37.61;10.29
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.87;61.53;25.26;2.55;9.79
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.07;1.68;92.13;3.58;2.54
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.0;0.17;36.63;49.85;13.35
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.17;81.56;14.86;3.39
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.03;0.4;44.85;32.28;22.43
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.21;5.72;72.98;14.34;6.75
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.04;1.89;27.32;21.3;49.45
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.03;0.33;29.23;44.77;25.64
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.06;0.27;77.18;15.02;7.47
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.05;0.39;20.4;30.92;48.25
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.02;0.27;37.74;54.24;7.74
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.01;18.3;73.03;7.9;0.76
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.15;2.42;32.24;22.93;42.26
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.31;12.61;81.03;3.68;1.36
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.12;1.04;66.79;25.38;6.67
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.04;64.12;23.31;7.3;5.24
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.06;2.59;20.57;33.55;43.23
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.02;0.11;26.84;64.85;8.18
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.19;5.4;73.75;14.34;6.32
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.08;3.49;71.2;14.57;10.67
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.05;4.06;63.72;28.37;3.8
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.61;12.26;76.42;3.3;7.41
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.03;2.86;30.74;24.18;42.2
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.07;1.69;44.79;19.0;34.45
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.06;4.56;57.67;28.64;9.06
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.03;3.4;79.79;8.27;8.52
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.45;7.29;85.79;4.8;1.68
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.06;2.08;60.49;18.53;18.84
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.19;77.75;17.68;4.35
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.01;0.17;17.07;62.25;20.5
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.03;0.25;52.1;13.31;34.31
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.34;45.78;41.9;3.05;5.93
