uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;6.91;1.22;14.33;16.1;40.42;21.01
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;4.03;1.18;14.87;20.23;45.32;14.37
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;8.69;1.49;12.45;13.61;36.8;26.97
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;9.31;0.54;12.47;14.96;41.4;21.33
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;8.56;1.28;11.07;12.32;45.45;21.32
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;8.8;7.91;8.22;14.39;42.86;17.82
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;7.42;2.27;11.19;14.39;46.85;17.88
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;5.81;0.24;10.6;14.62;47.24;21.49
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;7.28;1.04;10.87;12.05;46.97;21.8
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;13.41;0.64;10.56;16.22;33.14;26.03
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;5.26;1.68;15.42;17.93;46.76;12.95
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;7.6;1.74;11.69;13.49;41.62;23.87
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;4.71;0.8;10.97;13.71;38.14;31.67
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;1.96;0.86;11.89;20.89;40.94;23.46
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;8.13;0.82;9.88;11.28;46.47;23.42
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;6.54;0.2;12.07;13.15;45.66;22.37
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;5.95;0.52;10.89;12.2;47.07;23.36
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;11.59;2.47;12.97;16.29;38.01;18.67
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;6.69;1.68;15.12;17.9;41.46;17.15
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;6.24;1.54;13.04;18.47;45.61;15.11
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;11.6;2.7;14.56;15.82;38.35;16.98
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;8.87;0.53;10.88;14.43;45.01;20.27
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;8.99;1.26;8.92;13.29;45.7;21.84
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;10.39;4.6;11.36;14.29;40.6;18.76
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;12.47;1.94;13.25;15.63;36.77;19.93
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;6.35;1.85;12.69;16.18;45.34;17.6
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;5.0;0.68;12.77;15.75;43.59;22.21
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;6.45;2.39;8.67;10.31;35.84;36.35
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;11.36;9.95;5.17;15.24;41.69;16.6
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;5.01;2.12;13.59;15.97;43.93;19.39
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;4.86;0.86;11.15;12.06;47.95;23.12
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;9.31;9.52;8.99;14.15;41.5;16.53
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;8.19;1.21;14.59;19.29;40.71;16.0
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;9.46;0.46;13.72;17.89;42.61;15.85
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;6.92;1.18;15.1;15.77;45.34;15.69
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;6.9;2.59;14.64;17.74;43.67;14.46
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;7.71;1.63;16.09;19.1;41.64;13.84
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;12.16;2.83;14.7;15.34;38.62;16.36
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;10.04;1.74;12.0;13.79;38.1;24.33
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;8.34;0.88;12.14;13.15;45.85;19.63
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;4.59;1.43;14.46;19.5;45.27;14.75
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;9.29;0.46;11.97;13.49;46.47;18.3
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;7.26;0.42;11.44;10.98;47.26;22.63
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;8.16;1.28;13.85;19.15;40.61;16.95
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;8.37;1.15;12.15;13.19;42.39;22.75
