uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;10:00:00;11:00:00;1270.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;11:00:00;12:00:00;1436.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;12:00:00;13:00:00;1461.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;13:00:00;14:00:00;1446.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;14:00:00;15:00:00;1567.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;15:00:00;16:00:00;1529.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;16:00:00;17:00:00;1373.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;17:00:00;18:00:00;1604.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;18:00:00;19:00:00;1649.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;19:00:00;20:00:00;1622.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;20:00:00;21:00:00;1604.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-16;21:00:00;22:00:00;1322.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;10:00:00;11:00:00;1238.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;11:00:00;12:00:00;1442.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;12:00:00;13:00:00;1550.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;13:00:00;14:00:00;1565.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;14:00:00;15:00:00;1558.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;15:00:00;16:00:00;1444.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;16:00:00;17:00:00;1486.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;17:00:00;18:00:00;1509.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;18:00:00;19:00:00;1631.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;19:00:00;20:00:00;1631.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;20:00:00;21:00:00;1645.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-17;21:00:00;22:00:00;1368.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;10:00:00;11:00:00;1406.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;11:00:00;12:00:00;1649.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;12:00:00;13:00:00;1655.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;13:00:00;14:00:00;1600.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;14:00:00;15:00:00;1629.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;15:00:00;16:00:00;1398.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;16:00:00;17:00:00;1374.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;17:00:00;18:00:00;1531.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;18:00:00;19:00:00;1605.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;19:00:00;20:00:00;1650.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;20:00:00;21:00:00;1530.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-18;21:00:00;22:00:00;1430.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;10:00:00;11:00:00;1065.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;11:00:00;12:00:00;1140.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;12:00:00;13:00:00;1325.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;13:00:00;14:00:00;1280.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;14:00:00;15:00:00;1425.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;15:00:00;16:00:00;1240.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-19;16:00:00;17:00:00;1204.0
