uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.52;3.34;40.04;55.14;0.98
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.13;2.42;65.37;15.63;16.44
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.68;54.73;38.87;2.43;1.29
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;33.09;0.83;45.84;16.86;3.38
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.06;86.6;1.63;11.69
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.29;3.5;25.36;37.34;33.51
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.28;32.67;45.26;15.04;3.76
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.18;32.73;59.35;7.73
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.1;2.64;90.03;5.3;1.93
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.05;2.51;21.71;18.93;56.81
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.22;5.8;45.98;38.78;9.23
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.78;63.93;23;2.37;9.92
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.14;2.3;90.61;4.73;2.21
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0;0.16;38.11;48.31;13.41
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0;0.22;83.41;13.84;2.53
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.03;0.53;44.53;32.37;22.54
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.23;6.23;72.52;14.38;6.65
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.11;2.41;28.18;20.4;48.9
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.05;0.64;28.55;43.76;27
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.04;0.32;77.34;14.38;7.92
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.05;0.56;21.38;31.8;46.21
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.02;0.6;39.5;51.9;7.98
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.05;17.66;73.35;8;0.93
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.23;2.67;33.28;22.55;41.27
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.69;12.44;80.55;3.88;1.45
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.07;1.05;70.94;22.19;5.75
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.03;63.71;23.47;7.56;5.23
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.1;3.1;22.95;34.5;39.34
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.21;5.86;73.47;14.21;6.25
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.18;4.39;69.44;14.62;11.38
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.03;4.24;61.95;29.98;3.79
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.58;12.43;76.41;3.27;7.32
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.15;3.23;32.42;24.26;39.94
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.1;2.24;44.14;19.41;34.11
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.08;4.86;57;28.39;9.66
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.06;3.87;77.52;9.25;9.3
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.56;7.77;84.53;5.36;1.78
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.08;2.71;59.8;18.97;18.44
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.04;0.46;78.99;16.65;3.87
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.05;0.45;51.41;14.17;33.91
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.13;47.98;39.5;3.3;6.09
