uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.43;0.76;12.82;35.76;20.14;17.08
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;9.58;1.06;13.58;44.29;18.25;13.24
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;16.31;1.72;11.27;31.89;17.29;21.5
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;18.56;0.43;11.01;34.23;17.92;17.85
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;19.43;0.64;10.15;31.44;20.22;18.12
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.77;6.92;6.9;32.99;20.55;15.87
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.08;1.51;10.06;34.01;24.54;15.8
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;8.84;0.36;9.08;41.76;20.95;19.01
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;17.02;0.6;10.6;34.95;14.01;22.82
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.56;1.65;13.82;40.82;19.05;14.11
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.35;1.21;10.85;32.66;24.11;20.83
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.42;0.64;10.03;40.94;17.19;22.77
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.94;0.47;11.62;51.27;15.44;17.25
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;13.44;0.22;10.34;37.62;17.81;20.58
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;12.46;0.42;9.33;28.82;26.96;22.02
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;19.59;2.08;11.18;35.41;14.84;16.9
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;12.48;1.49;14.13;40.71;17.28;13.9
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.16;0.84;11.16;41.81;20.26;12.77
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;19.43;2.57;12.06;34.46;15.54;15.93
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;15.98;0.84;7.15;36.33;20.92;18.77
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.92;4.31;9.8;31;18.37;18.59
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;20.84;1.14;11.67;33.34;14.33;18.68
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;17.24;0.74;10.11;36.03;20.92;14.96
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;12.47;1.44;10.45;39.95;20.23;15.46
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;12.15;0.79;12.01;41.06;16.3;17.69
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.23;1.24;5.93;32.48;19.95;30.18
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;19.82;9.74;4.3;28.62;22.63;14.88
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;11.27;2.09;11.45;36.9;21.3;16.99
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;12.05;1.41;14.24;41.67;17.09;13.54
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;17.81;0.85;13.78;39.17;15.8;12.59
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;18.13;0.36;11.91;36.92;20.8;11.88
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.55;0.7;12.72;37.33;20.17;14.52
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;14.46;2.31;13.29;38.21;18.47;13.25
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;13.12;1.55;14.25;41.17;16.88;13.03
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;19.3;1.87;11.94;33.79;18.03;15.06
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.82;1.09;10.86;33.87;16.78;20.58
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;17.63;0.53;9.99;32.85;21.11;17.89
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;10.91;1.39;13.22;42.13;18.74;13.62
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;19.95;0.32;9.6;31.18;22.66;16.29
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.48;0.78;12.32;42.56;14.69;16.18
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;17.17;0.66;10.34;32.41;21.87;17.55
