screen_id,0-0,0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,0-15,0-16,0-17,0-18,0-19,0-20,0-21,0-22,0-23,1-0,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,2-0,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,3-0,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,4-0,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,5-0,5-1,5-2,5-3,5-4,5-5,5-6,5-7,5-8,5-9,5-10,5-11,5-12,5-13,5-14,5-15,5-16,5-17,5-18,5-19,5-20,5-21,5-22,5-23,6-0,6-1,6-2,6-3,6-4,6-5,6-6,6-7,6-8,6-9,6-10,6-11,6-12,6-13,6-14,6-15,6-16,6-17,6-18,6-19,6-20,6-21,6-22,6-23
335468121,0,0,0,0,0,0,0,0,0,0,78.4,86.7,88.2,83.3,84.9,75.6,89.60000000000001,90.39999999999999,101.19999999999999,102.89999999999999,90.9,84.7,0,0,0,0,0,0,0,0,0,0,0,0,76.0,84.39999999999999,82.10000000000001,81.30000000000001,83.4,70.3,82.6,96.0,42.5,42.5,42.5,82.69999999999999,0,0,0,0,0,0,0,0,0,0,0,0,84.80000000000001,86.0,86.0,81.4,89.5,79.2,86.1,91.4,100.3,96.7,93.4,79.7,0,0,0,0,0,0,0,0,0,0,0,0,84.2,87.0,87.6,84.60000000000001,94.39999999999999,77.9,86.4,88.5,98.5,99.1,96.19999999999999,86.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,79.80000000000001,82.6,85.8,81.7,92.30000000000001,87.89999999999999,91.30000000000001,92.5,92.69999999999999,93.5,96.8,83.80000000000001,0,0,0,0,0,0,0,0,0,0,0,0,79.0,85.19999999999999,93.2,92.5,82.30000000000001,74.9,69.6,75.1,75.8,83.2,83.3,72.8,0,0,0,0,0,0,0,0,0,0,0,0,70.7,81.19999999999999,86.1,88.9,80.7,76.39999999999999,73.1,78.3,79.9,71.9,72.0,69.4,0,0
255546465,0,0,0,0,0,0,0,0,0,0,0.06,2.88,2.88,6.0600000000000005,7.32,6.959999999999999,6.720000000000001,1.8599999999999999,2.04,3.42,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.24,3.18,7.02,8.399999999999999,8.100000000000001,7.32,1.98,1.3800000000000001,2.46,7.199999999999999,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.18,3.12,6.66,8.22,8.040000000000001,7.62,2.04,2.2800000000000002,3.66,10.32,9.540000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.0,3.0,6.0,7.68,7.38,6.84,1.8599999999999999,2.04,3.3000000000000003,8.94,8.459999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2.88,2.82,5.64,6.720000000000001,7.08,7.68,6.0600000000000005,6.0600000000000005,7.38,8.58,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.7199999999999998,3.54,7.14,7.08,7.5,8.22,7.62,7.98,9.48,9.78,8.879999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.12,3.06,9.120000000000001,8.34,7.68,8.82,9.0,9.42,9.540000000000001,9.06,9.24,0,0
255724654,0,0,0,0,0,0,0,0,0,0,8.74,8.72,8.84,9.1,8.6,8.46,9.82,11.14,12.08,11.94,10.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,9.9,9.26,9.24,8.36,9.32,9.94,12.6,5.66,5.66,5.68,10.34,0,0,0,0,0,0,0,0,0,0,0,0,8.6,9.5,10.12,9.74,8.24,8.44,9.08,11.8,11.98,13.02,9.94,7.2,0,0,0,0,0,0,0,0,0,0,0,0,9.64,10.4,11.1,10.7,10.34,9.24,11.04,11.9,12.98,12.9,10.08,7.52,0,0,0,0,0,0,0,0,0,0,0,0,9.92,11.46,10.98,11.02,9.24,7.98,11.44,14.78,14.86,15.4,13.54,10.08,0,0,0,0,0,0,0,0,0,0,0,0,8.68,11.18,12.36,12.84,11.74,10.6,12.64,13.58,16.22,16.44,13.28,10.12,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.72,10.56,10.22,9.38,9.32,10.3,12.44,14.3,13.96,11.54,7.94,0,0
313501321,0,0,0,0,0,0,0,0,0,0,4.37,4.36,4.42,4.55,4.3,4.23,4.91,5.57,6.04,5.97,5.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.58,4.95,4.63,4.62,4.18,4.66,4.97,6.3,2.83,2.83,2.84,5.17,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.75,5.06,4.87,4.12,4.22,4.54,5.9,5.99,6.51,4.97,3.6,0,0,0,0,0,0,0,0,0,0,0,0,4.82,5.2,5.55,5.35,5.17,4.62,5.52,5.95,6.49,6.45,5.04,3.76,0,0,0,0,0,0,0,0,0,0,0,0,4.96,5.73,5.49,5.51,4.62,3.99,5.72,7.39,7.43,7.7,6.77,5.04,0,0,0,0,0,0,0,0,0,0,0,0,4.34,5.59,6.18,6.42,5.87,5.3,6.32,6.79,8.11,8.22,6.64,5.06,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.86,5.28,5.11,4.69,4.66,5.15,6.22,7.15,6.98,5.77,3.97,0,0
330298212,0,0,0,0,0,0,0,0,0,0,43.7,43.6,44.2,45.5,43.0,42.300000000000004,49.1,55.7,60.4,59.699999999999996,53.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,49.5,46.3,46.2,41.8,46.6,49.699999999999996,63.0,28.3,28.3,28.4,51.7,0,0,0,0,0,0,0,0,0,0,0,0,43.0,47.5,50.599999999999994,48.7,41.2,42.199999999999996,45.4,59.0,59.900000000000006,65.1,49.699999999999996,36.0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,52.0,55.5,53.5,51.7,46.2,55.199999999999996,59.5,64.9,64.5,50.4,37.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,49.6,57.300000000000004,54.900000000000006,55.099999999999994,46.2,39.900000000000006,57.199999999999996,73.89999999999999,74.3,77.0,67.69999999999999,50.4,0,0,0,0,0,0,0,0,0,0,0,0,43.4,55.9,61.8,64.2,58.7,53.0,63.2,67.9,81.1,82.2,66.39999999999999,50.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,42.0,48.6,52.800000000000004,51.1,46.900000000000006,46.6,51.5,62.199999999999996,71.5,69.80000000000001,57.699999999999996,39.7,0,0
198613057,0,0,0,0,0,0,0,0,0,0,14.08,14.74,14.74,17.93,16.72,15.84,15.399999999999999,14.3,16.28,10.120000000000001,8.25,3.8499999999999996,0,0,0,0,0,0,0,0,0,0,0,0,16.28,18.81,20.46,21.34,21.45,20.46,18.259999999999998,20.130000000000003,12.100000000000001,11.440000000000001,12.21,10.34,0,0,0,0,0,0,0,0,0,0,0,0,16.94,21.34,20.35,23.540000000000003,22.33,20.35,19.91,20.46,34.87,24.86,12.100000000000001,12.979999999999999,0,0,0,0,0,0,0,0,0,0,0,0,14.850000000000001,17.05,16.169999999999998,19.8,17.82,18.15,14.74,13.42,17.16,14.08,12.979999999999999,7.04,0,0,0,0,0,0,0,0,0,0,0,0,9.790000000000001,11.88,11.770000000000001,11.88,12.100000000000001,12.979999999999999,10.01,9.24,8.91,7.699999999999999,8.14,5.5,0,0,0,0,0,0,0,0,0,0,0,0,6.82,6.6,6.93,9.459999999999999,9.459999999999999,7.92,7.04,8.47,8.36,8.14,9.129999999999999,5.39,0,0,0,0,0,0,0,0,0,0,0,0,3.96,6.71,6.93,9.790000000000001,7.699999999999999,7.260000000000001,8.25,8.14,7.699999999999999,7.260000000000001,5.5,4.29,0,0
60849720,0,0,0,0,0,0,0,0,0,0,6.2,7.28,9.12,8.96,7.66,7.74,7.02,9.26,10.76,12.52,11.68,8.22,0,0,0,0,0,0,0,0,0,0,0,0,6.32,6.8,7.76,8.0,8.58,9.22,7.24,9.42,4.28,4.12,4.16,10.1,0,0,0,0,0,0,0,0,0,0,0,0,6.56,7.46,8.14,8.0,8.8,8.68,8.24,10.6,12.72,12.82,12.42,10.42,0,0,0,0,0,0,0,0,0,0,0,0,8.18,10.72,11.24,11.98,10.58,10.26,9.36,13.62,15.96,17.26,15.44,11.88,0,0,0,0,0,0,0,0,0,0,0,0,6.04,8.14,8.5,8.72,9.52,10.34,10.08,12.7,14.46,19.02,18.98,16.38,0,0,0,0,0,0,0,0,0,0,0,0,6.48,12.12,17.18,16.62,18.28,19.44,17.58,17.74,21.78,27.44,28.28,26.22,0,0,0,0,0,0,0,0,0,0,0,0,5.24,9.46,14.06,13.6,16.06,17.64,17.1,17.12,17.04,16.62,15.86,12.0,0,0
440978423,0,0,0,0,0,0,0,0,0,0,18.6,21.84,27.36,26.880000000000003,22.98,23.22,21.06,27.78,32.28,37.56,35.04,24.660000000000004,0,0,0,0,0,0,0,0,0,0,0,0,18.96,20.4,23.28,24.0,25.740000000000002,27.660000000000004,21.72,28.259999999999998,12.84,12.36,12.48,30.299999999999997,0,0,0,0,0,0,0,0,0,0,0,0,19.68,22.38,24.42,24.0,26.400000000000002,26.04,24.72,31.799999999999997,38.160000000000004,38.46,37.26,31.259999999999998,0,0,0,0,0,0,0,0,0,0,0,0,24.54,32.160000000000004,33.72,35.94,31.740000000000002,30.78,28.08,40.86,47.88,51.78,46.32,35.64,0,0,0,0,0,0,0,0,0,0,0,0,18.12,24.42,25.5,26.160000000000004,28.56,31.02,30.240000000000002,38.099999999999994,43.38,57.06,56.94,49.14,0,0,0,0,0,0,0,0,0,0,0,0,19.44,36.36,51.54,49.86,54.84,58.32000000000001,52.739999999999995,53.22,65.34,82.32000000000001,84.84,78.66,0,0,0,0,0,0,0,0,0,0,0,0,15.72,28.380000000000003,42.18,40.8,48.17999999999999,52.92,51.300000000000004,51.36,51.12,49.86,47.58,36.0,0,0
703831291,0,0,0,0,0,0,0,0,0,0,12.4,14.56,18.24,17.92,15.32,15.48,14.04,18.52,21.52,25.04,23.36,16.44,0,0,0,0,0,0,0,0,0,0,0,0,12.64,13.6,15.52,16.0,17.16,18.44,14.48,18.84,8.56,8.24,8.32,20.2,0,0,0,0,0,0,0,0,0,0,0,0,13.12,14.92,16.28,16.0,17.6,17.36,16.48,21.2,25.44,25.64,24.84,20.84,0,0,0,0,0,0,0,0,0,0,0,0,16.36,21.44,22.48,23.96,21.16,20.52,18.72,27.24,31.92,34.52,30.88,23.76,0,0,0,0,0,0,0,0,0,0,0,0,12.08,16.28,17.0,17.44,19.04,20.68,20.16,25.4,28.92,38.04,37.96,32.76,0,0,0,0,0,0,0,0,0,0,0,0,12.96,24.24,34.36,33.24,36.56,38.88,35.16,35.48,43.56,54.88,56.56,52.44,0,0,0,0,0,0,0,0,0,0,0,0,10.48,18.92,28.12,27.2,32.12,35.28,34.2,34.24,34.08,33.24,31.72,24.0,0,0
726807521,0,0,0,0,0,0,0,0,0,0,48.4,66.8,66.2,60.599999999999994,56.6,56.2,59.6,72.6,89.2,98.80000000000001,83.2,50.4,0,0,0,0,0,0,0,0,0,0,0,0,51.2,65.8,71.2,65.0,52.800000000000004,52.800000000000004,66.8,77.4,41.6,41.0,42.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,78.8,83.6,73.4,55.199999999999996,51.8,61.4,65.8,97.8,116.6,93.80000000000001,50.4,0,0,0,0,0,0,0,0,0,0,0,0,61.6,76.2,84.80000000000001,70.0,56.0,48.6,53.4,67.6,82.4,91.19999999999999,82.8,49.6,0,0,0,0,0,0,0,0,0,0,0,0,59.6,84.0,89.60000000000001,69.4,53.4,62.400000000000006,71.8,86.8,133.6,153.2,128.8,83.80000000000001,0,0,0,0,0,0,0,0,0,0,0,0,57.800000000000004,96.4,138.8,135.39999999999998,120.0,113.80000000000001,124.39999999999999,151.0,181.8,188.6,180.2,128.0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,82.0,129.60000000000002,136.4,101.0,105.8,118.4,130.8,138.0,154.0,119.0,50.599999999999994,0,0
166689802,0,0,0,0,0,0,0,0,0,0,52.44,63.12,61.67999999999999,62.64,68.03999999999999,66.24,57.72,72.48,81.6,78.24,68.4,67.56,0,0,0,0,0,0,0,0,0,0,0,0,53.64,61.67999999999999,63.72,59.16,70.67999999999999,64.08,63.36,70.56,36.480000000000004,35.400000000000006,35.64,70.32000000000001,0,0,0,0,0,0,0,0,0,0,0,0,59.760000000000005,66.24,63.239999999999995,63.599999999999994,76.08,73.19999999999999,68.28,75.6,86.16,81.72,75.36,72.96000000000001,0,0,0,0,0,0,0,0,0,0,0,0,61.56,68.28,65.03999999999999,67.44,74.03999999999999,75.36,66.0,79.80000000000001,85.56,88.92,83.16,77.76,0,0,0,0,0,0,0,0,0,0,0,0,62.04,65.76,66.84,64.92,75.12,75.96000000000001,69.84,75.48,81.48,83.4,80.4,75.96000000000001,0,0,0,0,0,0,0,0,0,0,0,0,81.36,102.47999999999999,106.08,101.16,91.08,77.52,72.6,79.19999999999999,82.19999999999999,83.64,83.52,79.19999999999999,0,0,0,0,0,0,0,0,0,0,0,0,64.08,83.76,81.48,84.0,74.03999999999999,72.36,73.19999999999999,73.32000000000001,78.48,77.76,75.36,68.4,0,0
731078072,0,0,0,0,0,0,0,0,0,0,50.699999999999996,53.04,54.6,54.08,70.46,68.89999999999999,67.99000000000001,62.92,65.52,66.3,77.74000000000001,82.55,0,0,0,0,0,0,0,0,0,0,0,0,46.15,61.1,55.9,52.65,69.55,67.21,66.95,58.5,34.449999999999996,35.23,38.09,85.02,0,0,0,0,0,0,0,0,0,0,0,0,47.84,48.75,51.74,52.129999999999995,75.53,72.41,70.72,66.69,84.37,90.48,83.33,86.84,0,0,0,0,0,0,0,0,0,0,0,0,45.11,54.21,55.77,46.54,64.09,64.35000000000001,62.79,56.029999999999994,64.22,79.69,72.8,74.10000000000001,0,0,0,0,0,0,0,0,0,0,0,0,46.02,56.42,58.89,50.699999999999996,59.8,63.31,63.31,67.86,100.62,106.86000000000001,110.75999999999999,93.60000000000001,0,0,0,0,0,0,0,0,0,0,0,0,69.03,70.59,75.00999999999999,72.28,74.62,71.37,70.59,71.24000000000001,105.3,119.86000000000001,129.22,106.73000000000002,0,0,0,0,0,0,0,0,0,0,0,0,73.19,94.25,117.51999999999998,109.07000000000001,103.87,91.91,89.83,80.99000000000001,111.54,117.25999999999999,100.62,102.31,0,0
441464864,0,0,0,0,0,0,0,0,0,0,7.290000000000001,10.709999999999999,13.350000000000001,13.32,14.190000000000001,14.79,14.97,15.78,17.580000000000002,16.41,14.580000000000002,11.370000000000001,0,0,0,0,0,0,0,0,0,0,0,0,7.59,8.7,10.17,11.25,11.399999999999999,12.120000000000001,13.169999999999998,15.72,7.32,7.32,7.41,16.29,0,0,0,0,0,0,0,0,0,0,0,0,7.17,9.33,12.299999999999999,13.41,13.71,13.29,12.36,13.77,16.86,19.919999999999998,18.299999999999997,15.299999999999999,0,0,0,0,0,0,0,0,0,0,0,0,8.459999999999999,10.08,12.03,13.23,14.370000000000001,13.620000000000001,13.53,16.830000000000002,17.549999999999997,18.18,17.31,13.799999999999999,0,0,0,0,0,0,0,0,0,0,0,0,7.709999999999999,10.2,11.91,11.61,14.07,14.669999999999998,15.0,17.759999999999998,20.490000000000002,24.81,25.29,23.549999999999997,0,0,0,0,0,0,0,0,0,0,0,0,7.199999999999999,11.64,18.93,25.589999999999996,30.36,31.049999999999997,32.730000000000004,36.269999999999996,39.75,40.26,40.68,36.150000000000006,0,0,0,0,0,0,0,0,0,0,0,0,3.21,6.87,8.22,10.5,14.49,15.24,13.919999999999998,13.200000000000001,12.21,12.09,11.76,9.39,0,0
459181984,0,0,0,0,0,0,0,0,0,0,4.86,7.14,8.9,8.88,9.46,9.86,9.98,10.52,11.72,10.94,9.72,7.58,0,0,0,0,0,0,0,0,0,0,0,0,5.06,5.8,6.78,7.5,7.6,8.08,8.78,10.48,4.88,4.88,4.94,10.86,0,0,0,0,0,0,0,0,0,0,0,0,4.78,6.22,8.2,8.94,9.14,8.86,8.24,9.18,11.24,13.28,12.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,5.64,6.72,8.02,8.82,9.58,9.08,9.02,11.22,11.7,12.12,11.54,9.2,0,0,0,0,0,0,0,0,0,0,0,0,5.14,6.8,7.94,7.74,9.38,9.78,10.0,11.84,13.66,16.54,16.86,15.7,0,0,0,0,0,0,0,0,0,0,0,0,4.8,7.76,12.62,17.06,20.24,20.7,21.82,24.18,26.5,26.84,27.12,24.1,0,0,0,0,0,0,0,0,0,0,0,0,2.14,4.58,5.48,7.0,9.66,10.16,9.28,8.8,8.14,8.06,7.84,6.26,0,0
673849979,0,0,0,0,0,0,0,0,0,0,2.7,4.0,4.0,4.1,4.5,4.0,3.5,2.5,2.0,1.7999999999999998,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003,5.2,5.4,5.699999999999999,5.699999999999999,5.0,4.699999999999999,3.3000000000000003,1.5,2.2,2.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,3.4000000000000004,5.1,5.2,5.300000000000001,5.5,5.1,4.4,3.3000000000000003,2.7,2.2,1.7999999999999998,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,2.9,4.2,4.2,4.699999999999999,4.9,4.5,3.8,2.6,2.0,1.6,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.4,2.5,2.6,2.8000000000000003,2.4,1.7999999999999998,1.3,1.4000000000000001,1.6,1.7999999999999998,1.9,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.9000000000000004,4.0,4.2,4.4,3.9000000000000004,3.4000000000000004,2.5,2.0,1.9,1.7000000000000002,1.6,0,0,0,0,0,0,0,0,0,0,0,0,2.3000000000000003,3.5,3.5999999999999996,3.8,4.0,3.5,3.0,2.2,1.7999999999999998,1.7000000000000002,1.5,1.4000000000000001,0,0
680186945,0,0,0,0,0,0,0,0,0,0,64.68,77.49,89.04,86.1,92.19,98.49000000000001,96.39,100.16999999999999,109.61999999999999,113.19,96.6,75.39,0,0,0,0,0,0,0,0,0,0,0,0,62.16,75.39,76.86,81.89999999999999,96.18,90.3,86.52,95.34,57.120000000000005,56.7,57.120000000000005,105.21,0,0,0,0,0,0,0,0,0,0,0,0,74.34,81.06,90.3,93.66,111.09,103.53,95.13000000000001,102.06,114.03,129.36,120.54,94.91999999999999,0,0,0,0,0,0,0,0,0,0,0,0,59.22,75.39,82.53,86.31,96.18,89.25,78.12,79.17,102.27,111.93,106.68,75.39,0,0,0,0,0,0,0,0,0,0,0,0,58.59,69.72,85.68,90.50999999999999,94.91999999999999,104.36999999999999,107.31,120.96,160.44,182.7,169.26000000000002,135.66,0,0,0,0,0,0,0,0,0,0,0,0,68.46,98.49000000000001,143.22,172.62,170.31,159.6,162.33,185.64,225.96,255.98999999999998,252.83999999999997,200.55,0,0,0,0,0,0,0,0,0,0,0,0,55.440000000000005,85.05,129.36,148.47,151.62,146.37,154.14,166.53,187.95,191.1,164.85,108.36,0,0
421351920,0,0,0,0,0,0,0,0,0,0,75.19999999999999,103.6,105.19999999999999,103.6,109.60000000000001,107.6,112.8,125.19999999999999,132.0,131.2,127.2,105.60000000000001,0,0,0,0,0,0,0,0,0,0,0,0,93.6,124.0,122.8,126.4,132.4,126.8,120.8,117.6,61.6,60.0,63.2,120.39999999999999,0,0,0,0,0,0,0,0,0,0,0,0,92.4,123.6,123.6,124.80000000000001,127.6,121.6,125.60000000000001,121.6,124.39999999999999,118.4,116.0,112.8,0,0,0,0,0,0,0,0,0,0,0,0,81.19999999999999,108.0,108.4,106.0,118.4,109.60000000000001,108.0,107.6,117.2,120.0,129.2,118.0,0,0,0,0,0,0,0,0,0,0,0,0,94.80000000000001,107.2,106.4,105.19999999999999,111.6,120.39999999999999,121.6,118.4,127.2,126.0,120.0,114.39999999999999,0,0,0,0,0,0,0,0,0,0,0,0,100.39999999999999,117.2,126.4,129.60000000000002,124.39999999999999,134.0,126.0,122.4,130.39999999999998,122.4,122.8,110.0,0,0,0,0,0,0,0,0,0,0,0,0,100.8,124.39999999999999,128.8,131.2,136.8,123.2,119.60000000000001,116.8,121.6,119.2,110.39999999999999,114.0,0,0
175193371,0,0,0,0,0,0,0,0,0,0,25.799999999999997,32.400000000000006,40.2,36.24,37.68,37.44,37.2,43.8,42.96,45.72,32.519999999999996,27.119999999999997,0,0,0,0,0,0,0,0,0,0,0,0,26.160000000000004,30.72,39.839999999999996,36.24,37.08,41.160000000000004,37.2,43.08,18.84,17.64,16.919999999999998,31.44,0,0,0,0,0,0,0,0,0,0,0,0,28.200000000000003,31.92,37.44,36.72,35.519999999999996,34.92,32.160000000000004,38.519999999999996,42.96,40.44,35.28,26.160000000000004,0,0,0,0,0,0,0,0,0,0,0,0,24.0,27.599999999999998,31.56,30.839999999999996,29.64,29.04,28.44,35.28,40.44,35.64,27.839999999999996,20.64,0,0,0,0,0,0,0,0,0,0,0,0,27.839999999999996,30.96,32.400000000000006,30.72,34.56,34.32,34.68,42.480000000000004,52.08,50.519999999999996,44.160000000000004,32.88,0,0,0,0,0,0,0,0,0,0,0,0,28.44,41.04,55.67999999999999,56.16,50.64,45.839999999999996,50.04,67.19999999999999,78.96000000000001,78.6,68.52,56.04,0,0,0,0,0,0,0,0,0,0,0,0,25.92,31.56,36.0,35.28,34.92,34.56,35.400000000000006,42.599999999999994,47.160000000000004,45.599999999999994,36.96,27.48,0,0
181424828,0,0,0,0,0,0,0,0,0,0,4.59,4.69,5.4,4.81,4.86,5.45,5.79,5.27,5.38,5.55,4.91,3.66,0,0,0,0,0,0,0,0,0,0,0,0,4.61,5.08,5.84,5.92,5.93,5.63,6.12,5.91,3.33,3.33,3.37,5.68,0,0,0,0,0,0,0,0,0,0,0,0,4.61,4.98,5.22,5.69,5.39,5.87,5.8,5.95,5.46,5.58,5.04,4.7,0,0,0,0,0,0,0,0,0,0,0,0,6.45,7.88,7.96,7.88,6.72,6.49,7.59,8.6,8.9,9.32,8.39,5.71,0,0,0,0,0,0,0,0,0,0,0,0,4.47,5.93,5.5,5.93,6.06,5.59,5.15,5.54,6.48,6.56,5.86,4.85,0,0,0,0,0,0,0,0,0,0,0,0,4.46,5.83,6.86,7.2,7.1,6.12,6.76,8.22,8.61,8.3,6.76,5.22,0,0,0,0,0,0,0,0,0,0,0,0,5.61,6.37,6.89,7.02,7.0,6.61,6.9,7.37,7.72,7.42,6.61,5.32,0,0
181234314,0,0,0,0,0,0,0,0,0,0,9.18,9.38,10.8,9.62,9.72,10.9,11.58,10.54,10.76,11.1,9.82,7.32,0,0,0,0,0,0,0,0,0,0,0,0,9.22,10.16,11.68,11.84,11.86,11.26,12.24,11.82,6.66,6.66,6.74,11.36,0,0,0,0,0,0,0,0,0,0,0,0,9.22,9.96,10.44,11.38,10.78,11.74,11.6,11.9,10.92,11.16,10.08,9.4,0,0,0,0,0,0,0,0,0,0,0,0,12.9,15.76,15.92,15.76,13.44,12.98,15.18,17.2,17.8,18.64,16.78,11.42,0,0,0,0,0,0,0,0,0,0,0,0,8.94,11.86,11.0,11.86,12.12,11.18,10.3,11.08,12.96,13.12,11.72,9.7,0,0,0,0,0,0,0,0,0,0,0,0,8.92,11.66,13.72,14.4,14.2,12.24,13.52,16.44,17.22,16.6,13.52,10.44,0,0,0,0,0,0,0,0,0,0,0,0,11.22,12.74,13.78,14.04,14.0,13.22,13.8,14.74,15.44,14.84,13.22,10.64,0,0
181425149,0,0,0,0,0,0,0,0,0,0,9.18,9.38,10.8,9.62,9.72,10.9,11.58,10.54,10.76,11.1,9.82,7.32,0,0,0,0,0,0,0,0,0,0,0,0,9.22,10.16,11.68,11.84,11.86,11.26,12.24,11.82,6.66,6.66,6.74,11.36,0,0,0,0,0,0,0,0,0,0,0,0,9.22,9.96,10.44,11.38,10.78,11.74,11.6,11.9,10.92,11.16,10.08,9.4,0,0,0,0,0,0,0,0,0,0,0,0,12.9,15.76,15.92,15.76,13.44,12.98,15.18,17.2,17.8,18.64,16.78,11.42,0,0,0,0,0,0,0,0,0,0,0,0,8.94,11.86,11.0,11.86,12.12,11.18,10.3,11.08,12.96,13.12,11.72,9.7,0,0,0,0,0,0,0,0,0,0,0,0,8.92,11.66,13.72,14.4,14.2,12.24,13.52,16.44,17.22,16.6,13.52,10.44,0,0,0,0,0,0,0,0,0,0,0,0,11.22,12.74,13.78,14.04,14.0,13.22,13.8,14.74,15.44,14.84,13.22,10.64,0,0
162880366,0,0,0,0,0,0,0,0,0,0,9.28,9.92,12.48,10.9,8.22,7.68,9.44,11.56,13.66,15.78,13.56,7.76,0,0,0,0,0,0,0,0,0,0,0,0,9.72,8.66,10.84,10.22,8.46,7.82,10.02,11.62,5.02,5.02,5.04,10.08,0,0,0,0,0,0,0,0,0,0,0,0,8.46,9.76,10.66,9.18,8.36,8.82,10.32,12.56,14.74,15.24,13.18,8.14,0,0,0,0,0,0,0,0,0,0,0,0,14.1,19.58,20.32,17.6,14.54,14.38,16.52,19.96,24.68,28.22,23.12,14.38,0,0,0,0,0,0,0,0,0,0,0,0,9.42,12.6,13.08,11.84,10.52,10.86,11.54,15.72,17.6,23.38,20.14,14.82,0,0,0,0,0,0,0,0,0,0,0,0,8.94,16.38,24.08,23.82,19.68,17.28,20.0,25.92,28.58,33.68,32.82,21.94,0,0,0,0,0,0,0,0,0,0,0,0,7.84,13.3,20.54,20.5,17.82,16.92,17.76,22.82,24.54,25.08,19.16,11.96,0,0
175710931,0,0,0,0,0,0,0,0,0,0,9.28,9.92,12.48,10.9,8.22,7.68,9.44,11.56,13.66,15.78,13.56,7.76,0,0,0,0,0,0,0,0,0,0,0,0,9.72,8.66,10.84,10.22,8.46,7.82,10.02,11.62,5.02,5.02,5.04,10.08,0,0,0,0,0,0,0,0,0,0,0,0,8.46,9.76,10.66,9.18,8.36,8.82,10.32,12.56,14.74,15.24,13.18,8.14,0,0,0,0,0,0,0,0,0,0,0,0,14.1,19.58,20.32,17.6,14.54,14.38,16.52,19.96,24.68,28.22,23.12,14.38,0,0,0,0,0,0,0,0,0,0,0,0,9.42,12.6,13.08,11.84,10.52,10.86,11.54,15.72,17.6,23.38,20.14,14.82,0,0,0,0,0,0,0,0,0,0,0,0,8.94,16.38,24.08,23.82,19.68,17.28,20.0,25.92,28.58,33.68,32.82,21.94,0,0,0,0,0,0,0,0,0,0,0,0,7.84,13.3,20.54,20.5,17.82,16.92,17.76,22.82,24.54,25.08,19.16,11.96,0,0
