uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;12.43;0.76;13.39;36.0;20.28;17.14
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;9.31;1.08;12.91;44.98;18.54;13.19
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;17.41;0.98;11.24;32.12;16.57;21.68
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;19.72;0.29;11.56;33.44;17.91;17.08
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;19.04;0.87;9.63;30.89;22.66;16.9
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;16.51;1.51;9.93;32.69;23.85;15.51
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;8.77;0.08;9.37;40.65;21.72;19.41
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.66;0.74;10.4;31.06;23.78;19.36
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;16.23;0.46;10.29;35.82;13.68;23.53
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;11.65;1.42;13.42;41.8;17.66;14.05
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;9.59;1.3;10.51;32.73;24.89;20.99
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.82;0.6;10.13;41.58;17.76;21.11
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.51;0.49;11.32;53.33;14.05;17.3
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;12.74;0.08;10.91;38.56;17.83;19.89
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;13.28;0.39;8.83;28.63;27.21;21.67
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;20.2;1.92;10.97;34.86;14.77;17.28
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;11.73;1.68;14.14;41.37;16.96;14.12
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.2;1.01;11.35;42.44;18.8;13.2
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;19.78;2.58;12.32;34.86;14.66;15.8
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;16.01;0.93;7.11;36.06;21.08;18.8
6c9ff953-775e-48da-9a30-9ade460d74e4;Jaén Plaza;62;13.32;0.75;8.44;30.84;19.81;26.83
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;18.32;4.46;9.22;31.17;18.19;18.63
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;20.71;0.9;11.65;33.71;14.08;18.96
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;17.86;0.72;9.86;36.03;20.4;15.13
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;13.16;1.47;10.49;40.02;19.17;15.69
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;11.76;0.53;12.16;41.46;16.05;18.04
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.39;1.23;6.77;31.95;19.59;30.07
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;20.22;9.3;4.35;28.67;22.62;14.84
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;10.88;2.01;11.32;37.32;20.36;18.1
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;10.83;0.39;10.45;31.09;25.58;21.67
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;11.78;1.61;14.43;41.85;16.59;13.75
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;18.05;0.73;13.8;39.26;15.45;12.72
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;18.46;0.39;11.84;36.98;20.33;12.0
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.49;0.64;12.26;38.02;20.17;14.42
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;15.71;2.11;12.7;37.97;17.96;13.56
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;14.1;1.33;13.94;40.75;16.84;13.04
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;20.03;1.63;11.59;33.72;17.75;15.29
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;17.07;0.97;10.65;33.14;17.0;21.17
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;16.78;0.46;10.14;32.39;22.17;18.06
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;10.71;1.27;12.86;42.86;18.68;13.62
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;22.1;0.21;8.98;30.77;21.97;15.98
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.44;0.26;10.66;22.3;31.15;21.19
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.94;0.66;13.03;42.07;14.43;15.86
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;18.3;0.48;10.74;31.64;22.11;16.73
