uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.73;1.23;12.84;33.73;21.03;19.44
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.34;1.47;14.64;42.17;18.7;15.68
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.69;1.34;11.47;27.42;19.61;26.47
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;14.27;0.85;11.5;33.99;19.09;20.29
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;15.67;1.1;10.73;30.16;22.95;19.4
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;13.08;7.35;8.94;32.12;21.62;16.89
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.02;1.85;10.89;31.39;24.04;16.8
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.99;0.24;10.69;40.32;19.31;19.45
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.39;0.98;11.62;29.9;25.0;19.12
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;13.37;0.96;10.72;32.93;16.29;25.73
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.54;1.76;14.86;41.7;19.8;13.34
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.09;1.8;10.71;26.94;26.1;20.36
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.43;0.57;10.06;30.16;16.22;36.56
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.33;0.87;12.45;48.11;16.82;18.41
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;10.42;0.48;12.54;35.56;21.03;19.97
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.97;0.47;11.37;27.97;27.33;21.88
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.13;2.44;12.61;34.71;16.81;17.29
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.98;1.68;14.77;38.45;19.43;15.69
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;9.8;1.16;13.51;41.21;19.53;14.79
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;16.53;2.6;14.19;34.63;16.37;15.68
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;13.0;1.27;8.69;32.21;22.34;22.49
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;15.83;4.72;11.52;32.37;18.65;16.91
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;17.0;1.33;12.91;32.44;15.84;20.48
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;16.5;1.06;11.66;34.64;21.36;14.78
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;8.8;1.72;11.76;38.43;21.46;17.83
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.07;0.71;12.75;37.29;19.2;19.98
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.7;1.71;8.61;23.43;21.68;34.87
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;15.46;8.87;5.93;28.84;23.81;17.07
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;8.42;2.25;12.39;35.35;22.07;19.52
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;7.86;0.7;11.0;28.57;29.1;22.77
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.75;1.66;15.0;38.81;19.44;15.35
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;18.94;0.87;14.47;35.86;16.48;13.38
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.04;0.59;12.86;34.79;23.67;14.05
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.15;1.13;15.18;36.26;20.47;13.82
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.4;2.5;13.63;37.3;19.69;14.48
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.45;1.65;15.53;39.87;17.41;14.1
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;15.75;2.29;13.84;32.27;19.14;16.71
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;14.75;1.29;11.5;31.67;17.32;23.46
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.88;0.66;11.84;31.28;22.61;19.73
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;8.72;1.63;14.66;40.51;19.17;15.31
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;13.2;0.53;11.19;32.41;25.19;17.49
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.24;0.66;10.85;23.07;31.77;21.42
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;11.56;1.06;13.71;40.61;16.37;16.68
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;15.92;0.68;11.82;29.62;21.87;20.09
