uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;10.7;1.29;12.9;33.79;22.19;19.12
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.93;1.17;14.53;43.01;20.14;14.22
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;12.9;2.81;11.75;29.39;20.52;22.63
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;16.49;0.62;11.64;34.04;20.19;17.02
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.16;1.09;11.37;30.07;25.36;19.95
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;13.98;7.59;7.9;31.49;22.36;16.68
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.12;2.12;10.53;31.33;26.36;15.54
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.01;0.17;10.18;37.65;22.53;19.46
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.48;1.05;10.54;29.46;26.5;18.98
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;16.48;1.18;9.93;33.78;14.97;23.65
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.69;1.62;13.32;41.79;20.52;12.06
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;12.44;1.79;11.89;24.62;27.04;22.23
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.16;0.68;11.11;34.53;19.95;25.56
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.16;0.67;12.57;50.52;16.54;16.53
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;13.63;0.83;8.93;19.44;36.94;20.22
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;10.0;0.26;12.32;36.02;21.64;19.76
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;9.95;0.88;10.85;28.55;28.65;21.12
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;15.58;2.09;12.02;35.68;17.71;16.92
