uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.33;1.09;13.63;34.08;20.68;17.2
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.96;1.3;15.52;44.12;18.3;12.81
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;15.4;1.2;12.09;28.34;19.73;23.23
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.98;0.42;12.24;34.12;18.54;16.71
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;15.37;0.73;12.25;30.67;22.43;18.55
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.51;7.96;8.07;31.78;20.78;14.91
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;16.28;1.46;12.63;31.7;23.37;14.57
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;12.69;0.24;10.69;38.27;19.73;18.37
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.48;0.76;11.66;29.83;24.3;18.98
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;14.66;0.57;9.93;31.18;13.64;30.03
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.64;1.56;15.73;43.44;18.63;12.0
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;9.85;1.53;11.7;28.04;28.3;20.58
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.76;0.67;11.51;36.73;18.58;23.74
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;2.82;0.57;13.56;52.37;15.21;15.48
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.74;0.2;12.67;37.05;19.93;18.41
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;12.36;0.22;10.9;27.9;27.62;21.0
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;17.5;2.16;12.87;35.19;16.17;16.11
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.5;1.57;15.48;39.33;18.7;14.42
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.14;1.09;14.45;41.89;18.42;11.01
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.12;2.19;14.28;35.23;15.22;14.96
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;13.17;0.95;9.56;35.89;21.04;19.39
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.86;4.8;11.08;31.95;18.66;16.64
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;18.78;1.02;12.28;33.13;14.75;20.04
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.31;0.87;12.17;35.17;21.58;14.91
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.56;1.61;11.94;39.4;20.63;14.84
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;11.64;0.48;13.43;38.1;18.07;18.29
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.06;1.76;8.66;25.85;23.49;30.17
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;18.1;8.89;5.15;29.65;23.48;14.73
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.23;2.3;13.39;36.77;21.16;17.14
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;9.12;0.51;11.23;29.55;28.92;20.67
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;10.09;1.58;15.8;39.95;18.5;14.08
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;16.45;0.79;15.45;38.54;16.76;12.01
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;15.49;0.47;13.22;37.16;21.66;12.01
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.38;0.95;15.7;37.35;19.94;12.67
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;13.47;2.44;13.42;37.86;19.32;13.5
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;13.0;1.46;15.97;40.87;16.67;12.03
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;18.8;1.87;13.98;32.21;18.46;14.68
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;15.33;0.98;12.38;33.1;16.76;21.45
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;15.47;0.56;11.89;31.76;23.66;16.66
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;9.3;1.49;14.84;42.36;18.85;13.15
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;15.14;0.32;11.62;33.41;23.94;15.57
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.28;0.37;11.12;22.7;32.05;19.48
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;12.7;0.75;14.53;41.71;14.94;15.37
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;14.05;0.69;12.85;31.06;22.57;18.79
