uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;10.84;1.33;14.66;34.69;20.65;17.82
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.71;1.5;14.94;42.88;19.75;14.21
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;12.4;1.67;12.39;29.18;20.44;23.93
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;15.75;0.72;13.35;33.7;19.12;17.36
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.4;0.97;11.84;31.09;23.32;20.39
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;15.33;8.59;8.77;30.64;20.95;15.72
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.85;1.83;12.05;31.35;24.79;15.13
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;8.6;0.34;11.32;38.65;21.9;19.19
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.02;0.97;11.9;29.0;25.88;18.23
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;12.54;1.03;11.37;34.34;17.48;23.23
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;11.71;1.78;14.91;38.85;19.85;12.9
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.75;1.64;11.36;26.87;25.84;19.53
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.64;0.76;12.2;36.32;20.53;23.54
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.16;0.92;13.81;49.52;16.98;15.61
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;12.76;0.93;10.02;21.2;33.33;21.75
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.84;0.37;12.91;35.1;21.54;20.24
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.31;0.55;12.06;28.1;28.27;20.71
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.38;2.28;13.84;34.93;16.83;15.73
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.67;1.81;15.98;38.25;19.73;14.56
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;10.71;1.15;13.67;40.3;19.48;14.68
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.23;2.72;15.74;33.54;16.2;14.58
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;12.34;0.29;11.07;33.38;23.13;19.79
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;12.41;1.13;9.35;33.47;23.76;19.87
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.31;4.76;12.5;30.94;18.39;16.1
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;18.03;1.42;14.37;33.13;15.33;17.72
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.56;0.89;12.03;34.08;22.14;15.3
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;9.47;1.82;12.47;37.67;21.89;16.69
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;9.38;0.8;13.89;38.58;19.35;18.0
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.54;2.0;8.53;24.81;22.13;32.99
