uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;10:00:00;11:00:00;1116.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;11:00:00;12:00:00;1213.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;12:00:00;13:00:00;1366.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;13:00:00;14:00:00;1327.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;14:00:00;15:00:00;1465.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;15:00:00;16:00:00;1319.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;16:00:00;17:00:00;1242.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;17:00:00;18:00:00;1388.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;18:00:00;19:00:00;1465.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;19:00:00;20:00:00;1397.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;20:00:00;21:00:00;1464.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-30;21:00:00;22:00:00;1297.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;10:00:00;11:00:00;1054.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;11:00:00;12:00:00;1222.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;12:00:00;13:00:00;1294.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;13:00:00;14:00:00;1324.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;14:00:00;15:00:00;1384.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;15:00:00;16:00:00;1273.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;16:00:00;17:00:00;1251.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;17:00:00;18:00:00;1374.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;18:00:00;19:00:00;1477.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;19:00:00;20:00:00;1571.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;20:00:00;21:00:00;1575.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-01-31;21:00:00;22:00:00;1267.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;10:00:00;11:00:00;223.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;11:00:00;12:00:00;392.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;12:00:00;13:00:00;423.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;13:00:00;14:00:00;517.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;14:00:00;15:00:00;545.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;15:00:00;16:00:00;516.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;16:00:00;17:00:00;510.0
69dda3aa-efa6-4149-9481-3e1260141dc2;5;Alegra - Parque Comercial y de Ocio;2023-01-30;17:00:00;18:00:00;468.0
