uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;4.13;1.94;8.26;28.76;36.62;20.28
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;1.51;2.6;10.57;38.63;33.95;12.75
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;4.14;4.65;8.68;32.82;37.08;12.63
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;2.37;2.22;6.72;31.29;37.45;19.94
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;5.73;4.8;6.08;24.13;39.0;20.25
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;5.06;8.27;7.04;30.65;35.32;13.66
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;5.67;4.02;4.4;28.83;40.89;16.19
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;4.07;3.06;8.33;23.89;36.62;24.03
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;3.26;1.47;8.21;34.81;35.44;16.8
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.83;3.09;14.47;38.81;34.58;8.23
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;4.28;1.5;9.21;30.75;35.65;18.61
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;1.59;1.1;6.78;29.97;39.15;21.41
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;1.25;1.64;7.87;37.5;35.94;15.8
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;5.31;1.25;6.94;25.17;37.88;23.46
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;1.92;1.29;9.64;27.18;39.94;20.04
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;7.62;1.95;6.83;24.87;37.78;20.94
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;7.86;4.85;9.13;34.52;30.75;12.89
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;2.77;4.5;11.12;36.76;33.66;11.18
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;2.39;4.56;9.64;35.24;35.97;12.2
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;4.34;4.31;12.23;36.39;30.65;12.07
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;5.23;3.68;8.12;27.16;39.27;16.54
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;1.0;2.94;3.65;19.69;39.02;33.7
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;6.27;4.49;11.41;32.96;33.34;11.53
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;3.62;2.8;10.1;34.14;31.12;18.23
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;2.46;3.51;7.67;34.85;35.68;15.82
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;4.51;2.91;6.21;33.14;36.81;16.42
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;4.41;2.16;8.25;26.91;39.15;19.12
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;5.25;6.23;5.39;32.11;33.11;17.91
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;1.24;4.99;8.76;32.85;35.91;16.24
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;2.89;1.29;7.12;26.11;40.9;21.69
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;4.47;8.45;7.22;31.31;35.21;13.35
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;2.28;4.49;9.63;35.23;34.42;13.95
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;4.45;3.12;8.92;36.4;33.7;13.4
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;3.38;4.21;9.27;34.18;35.25;13.71
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;1.38;3.58;12.61;36.52;34.12;11.79
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;1.28;2.84;12.8;37.33;34.15;11.6
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;4.37;5.31;10.05;32.6;31.75;15.93
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;3.87;3.62;7.26;29.39;34.78;21.08
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;8.52;1.64;8.24;26.17;38.0;17.44
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;1.82;2.87;10.35;37.32;34.87;12.77
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;4.06;4.45;5.27;24.39;39.77;22.06
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;3.86;3.27;7.09;26.36;39.51;19.91
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;3.08;1.41;9.79;36.55;34.84;14.33
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.84;1.96;8.13;26.92;38.51;20.64
