uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;10:00:00;11:00:00;811.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;11:00:00;12:00:00;940.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;12:00:00;13:00:00;1008.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;13:00:00;14:00:00;1028.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;14:00:00;15:00:00;1061.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;15:00:00;16:00:00;933.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;16:00:00;17:00:00;890.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;17:00:00;18:00:00;994.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;18:00:00;19:00:00;1079.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;19:00:00;20:00:00;1054.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;20:00:00;21:00:00;1092.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-10;21:00:00;22:00:00;921.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;10:00:00;11:00:00;769.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;11:00:00;12:00:00;902.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;12:00:00;13:00:00;931.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;13:00:00;14:00:00;926.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;14:00:00;15:00:00;989.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;15:00:00;16:00:00;900.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;16:00:00;17:00:00;902.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;17:00:00;18:00:00;1001.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;18:00:00;19:00:00;1147.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;19:00:00;20:00:00;1151.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;20:00:00;21:00:00;1117.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-11;21:00:00;22:00:00;932.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-12;10:00:00;11:00:00;580.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-12;11:00:00;12:00:00;582.0
