uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.45;3.51;38.65;56.1;1.3
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.12;2.21;63.67;16.17;17.84
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.53;53.65;39.45;2.76;1.61
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;34.12;0.93;44.17;17.57;3.21
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.0;0.06;85.68;1.74;12.53
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.93;33.93;42.17;15.6;4.37
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.06;0.14;32.94;58.34;8.52
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.95;5.96;73.61;3.85;1.63
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.15;2.9;88.73;6.14;2.08
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.06;2.38;20.31;16.34;60.9
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.33;6.17;46.5;38.36;8.64
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.69;62.28;24.99;2.65;9.4
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.17;2.3;90.94;4.02;2.58
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.16;37.93;50.35;11.56
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.28;82.58;13.91;3.21
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.09;0.46;45.63;31.43;22.39
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.27;6.67;71.55;14.69;6.82
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.09;2.28;29.11;22.44;46.08
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.05;0.44;28.56;45.9;25.04
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.01;0.28;79.7;13.72;6.28
6c9ff953-775e-48da-9a30-9ade460d74e4;Jaén Plaza;62;0.46;14.08;45.01;40.41;0.04
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.07;0.44;20.12;30.11;49.26
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.02;0.5;38.88;53.54;7.06
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.02;18.87;72.36;7.84;0.9
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.17;2.83;34.78;23.17;39.05
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.69;12.84;80.54;3.61;1.32
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.15;1.2;64.37;26.28;8.01
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.07;65.55;22.52;6.82;5.04
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.13;2.7;19.96;33.75;43.47
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.01;0.21;28.35;63.61;7.82
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.24;6.27;72.89;14.54;6.05
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.13;3.69;71.47;14.72;9.99
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.04;4.51;63.81;28.18;3.47
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.88;13.52;74.78;3.39;7.43
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.07;3.1;31.39;24.54;40.89
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.06;2.11;43.69;20.48;33.65
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.1;4.87;56.69;28.98;9.37
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.07;3.25;80.8;7.84;8.04
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.86;7.09;84.27;5.66;2.12
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.12;2.39;58.76;19.18;19.54
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.19;78.42;17.48;3.89
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.03;0.33;17.95;61.21;20.48
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.04;0.6;52.96;13.82;32.58
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.98;46.34;42.06;3.15;5.46
