uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;12.86;1.25;13.62;34.09;21.11;17.06
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.83;1.32;15.04;43.04;19.11;13.66
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;15.67;1.43;12.46;27.83;18.37;24.25
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.87;0.47;12.09;32.78;19.0;17.79
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;14.2;1.07;12.43;28.72;23.55;20.04
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.62;2.02;12.35;31.26;24.44;15.3
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;8.33;0.22;12.3;37.82;21.66;19.67
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.57;0.9;11.7;29.48;23.6;19.75
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;17.64;0.67;10.6;32.51;15.05;23.53
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;11.8;1.37;16.24;41.2;17.27;12.11
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;9.46;1.67;12.4;28.21;27.86;20.41
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.94;0.59;11.72;36.13;18.82;25.79
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.44;0.57;11.47;44.0;14.49;26.03
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.46;0.25;12.75;35.35;21.26;18.92
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.86;0.6;11.16;27.73;28.86;20.79
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;17.42;2.03;12.75;35.14;15.94;16.72
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.38;1.69;15.22;38.67;18.69;15.35
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.08;0.96;13.5;40.77;19.5;12.19
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.0;2.25;14.59;35.11;15.44;15.6
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;13.76;0.89;9.12;34.62;21.25;20.36
6c9ff953-775e-48da-9a30-9ade460d74e4;Jaén Plaza;62;11.2;1.41;10.15;27.72;23.75;25.76
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;15.87;4.02;10.53;31.86;19.87;17.85
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;18.92;1.25;12.57;32.42;14.56;20.29
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;14.85;1.09;12.64;35.58;21.42;14.41
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.65;1.7;12.22;38.16;21.23;15.04
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.72;0.71;13.36;38.65;17.91;18.65
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;11.44;2.0;8.32;23.73;21.35;33.16
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;18.24;9.41;4.7;28.57;24.49;14.6
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.03;2.26;13.34;35.39;21.54;18.44
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;8.96;0.58;11.0;28.51;29.0;21.95
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.89;1.55;15.72;39.52;18.56;14.76
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;15.2;0.8;14.76;38.55;17.67;13.02
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.9;0.44;13.56;35.99;22.92;12.19
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.08;1.33;15.2;37.41;20.25;12.73
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.23;2.34;13.58;37.86;19.64;14.34
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.39;1.37;15.45;40.6;18.09;13.1
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;17.9;1.94;14.16;31.96;18.29;15.75
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.2;0.84;12.06;30.64;17.57;22.7
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;14.11;0.7;12.66;32.84;22.77;16.93
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;8.71;1.54;14.44;41.17;19.77;14.38
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.69;0.39;11.6;33.48;24.93;14.91
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.55;0.51;11.59;20.48;32.76;20.1
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;12.36;0.87;14.38;41.36;15.44;15.59
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;12.73;0.79;12.63;30.72;22.2;20.93
