uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.44;3.73;42.1;52.6;1.14
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.2;3.39;65.99;14.5;15.92
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.25;51.51;41.95;3.06;1.23
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;28.36;1.71;46.39;19.94;3.6
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.02;0.31;83.17;3.3;13.21
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.15;4.24;28.5;37.79;29.32
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;4.32;31.08;45.38;15.04;4.18
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.04;0.38;36.46;55.93;7.18
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;11.2;8.16;73.62;5.12;1.89
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.44;5.22;81.87;8.81;3.67
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.15;3.73;29.15;17.4;49.56
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.42;7.1;49.91;32.51;10.06
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.72;65.93;23.43;3.11;6.82
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.37;3.87;88.49;4.7;2.56
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.02;0.29;39.46;48.27;11.96
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.02;0.48;82.9;14.09;2.5
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.1;1.62;49.12;29.44;19.72
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.34;6.79;71.01;14.83;7.04
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.18;3.49;33.35;19.81;43.16
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.15;1.45;31.87;41.78;24.75
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.09;0.76;76.65;15.91;6.59
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.11;1.01;25.75;31.4;41.72
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.12;1.86;41.2;48.93;7.89
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.07;17.04;74.86;7.2;0.83
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.21;3.61;39.37;21.37;35.45
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.59;13.76;78.81;4.26;1.58
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.2;1.99;66.73;22.14;8.94
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.11;56.47;29.46;8.42;5.54
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.23;3.73;24.78;31.47;39.79
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.03;0.8;34.13;56.92;8.12
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.3;6.66;72.37;14.35;6.31
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.2;4.71;73.89;12.88;8.32
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.09;5.73;68.06;22.62;3.51
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.81;12.69;74.96;3.87;7.66
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.13;4.23;35.4;24.93;35.31
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.16;2.81;47.08;17.73;32.22
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.2;5.7;57.71;27.04;9.35
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.07;4.48;79.1;8.6;7.75
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;1.1;6.67;80.27;8.16;3.79
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.19;3.65;61.29;17.47;17.39
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.06;0.45;76.22;18.76;4.51
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.04;0.94;22.22;56.22;20.58
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.21;1.48;53.16;15.63;29.52
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.89;43.89;44.07;3.74;5.41
