uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;4.06;3.06;8.0;26.01;37.17;21.71
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;1.33;4.64;9.71;35.23;34.59;14.49
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;4.49;5.09;7.94;34.88;35.25;12.36
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;1.77;5.2;6.17;26.18;38.65;22.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;5.64;7.26;6.24;23.71;37.59;19.56
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;5.02;8.79;6.69;29.26;34.57;15.66
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;5.68;6.69;4.23;23.79;42.75;16.86
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;3.96;5.5;8.79;25.9;37.15;18.7
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;2.84;2.59;7.33;30.94;36.34;19.96
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;1.18;4.7;11.51;36.64;35.21;10.75
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;3.61;3.16;9.28;24.76;38.05;21.14
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.77;7.84;8.53;28.72;37.46;16.69
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.68;9.88;6.4;33.4;39.46;10.17
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;4.06;2.2;7.18;23.02;37.52;26.02
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;1.64;3.24;8.98;25.38;40.62;20.14
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;6.64;5.29;6.21;22.65;38.51;20.7
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;7.3;6.98;8.98;32.35;31.96;12.43
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;2.52;7.52;10.25;32.97;34.77;11.96
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;1.91;6.33;9.19;31.69;38.02;12.85
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;3.96;6.43;10.61;33.67;32.04;13.28
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;3.67;4.76;6.99;26.59;39.96;18.03
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.87;4.42;4.06;18.04;38.96;33.65
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;5.61;6.54;10.42;30.71;34.3;12.42
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;3.08;4.77;9.78;30.05;31.77;20.55
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;2.09;5.55;7.82;30.23;38.14;16.17
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;3.98;7.01;6.6;29.18;36.56;16.68
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;4.37;4.27;9.15;23.7;39.8;18.7
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;4.78;7.14;5.5;30.41;32.79;19.39
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;1.22;5.1;8.54;29.95;35.83;19.36
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;2.63;3.68;6.46;25.43;41.0;20.79
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;4.4;9.48;7.04;29.8;34.04;15.25
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;1.85;6.87;9.87;32.31;34.43;14.67
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;3.7;5.03;8.71;33.26;33.97;15.34
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;2.5;7.33;8.63;29.43;37.75;14.36
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;1.92;5.51;9.95;34.33;35.44;12.87
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;1.78;5.41;12.11;35.01;33.78;11.9
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;3.91;6.27;9.66;29.98;32.11;18.08
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;3.84;4.85;6.84;26.99;32.62;24.85
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;6.59;5.19;8.3;23.7;38.46;17.75
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;1.57;4.95;9.62;34.15;35.25;14.47
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;4.06;5.97;5.65;26.48;38.5;19.33
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;3.17;4.73;7.11;22.78;41.53;20.68
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;2.75;4.77;8.74;31.58;35.82;16.33
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;1.93;9.4;9.24;26.54;38.67;14.22
