uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;12.65;1.02;14.08;35.8;20.45;16.0
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.87;1.42;13.81;45.79;18.67;12.45
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.87;4.1;11.99;33.04;19.55;17.46
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.41;0.57;12.15;35.49;19.22;15.16
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;13.82;1.27;11.2;31.61;23.59;18.51
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.06;7.52;8.0;33.41;20.6;14.4
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;17.04;1.83;10.65;32.46;24.0;14.01
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.57;0.43;10.8;40.98;19.81;17.41
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.46;1.04;11.52;30.86;25.59;16.53
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;18.96;0.75;10.1;35.11;13.7;21.38
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.97;1.77;14.39;44.06;18.07;10.74
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.4;1.72;11.09;26.87;26.14;19.78
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;9.36;0.75;11.04;37.6;19.23;22.02
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.47;0.71;13.68;52.65;15.45;14.04
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;15.16;1.28;8.6;21.17;34.47;19.32
