uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;10.47;1.36;12.69;33.79;21.47;20.22
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.77;1.36;14.67;40.48;19.96;16.76
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.12;1.62;11.28;29.07;19.78;25.13
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;13.23;0.74;11.42;33.16;20.24;21.21
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.55;0.72;12.31;29.7;24.71;20.01
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;12.58;7.5;8.9;31.42;21.98;17.62
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;13.82;2.32;10.98;30.6;24.58;17.69
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.87;0.37;10.83;38.5;21.53;18.9
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;12.67;1.32;11.69;29.97;25.52;18.84
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;14.52;0.93;10.22;32.49;16.65;25.18
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;7.24;1.61;14.19;40.47;22.24;14.24
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.45;1.57;10.79;26.42;25.97;20.81
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.52;0.6;9.94;29.43;16.06;37.44
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.62;1.01;12.87;46.15;17.4;18.95
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;9.37;0.52;12.56;36.39;21.04;20.13
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.3;0.45;10.95;28.49;28.09;21.71
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;14.89;2.33;12.85;35.2;17.35;17.39
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.12;1.63;14.54;37.67;20.39;16.65
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;10.1;1.03;12.18;40.54;20.34;15.8
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;15.9;2.41;14.19;34.15;16.68;16.67
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;11.77;1.48;8.92;32.0;22.16;23.68
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;14.28;4.32;11.75;32.85;19.19;17.61
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;16.08;1.37;12.8;32.72;16.11;20.91
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.64;0.99;11.8;34.77;22.02;14.8
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;8.47;1.58;11.26;37.2;22.52;18.97
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;8.02;0.7;13.36;38.47;19.28;20.16
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.91;1.79;7.34;22.89;21.17;36.9
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;15.83;8.31;5.68;28.93;24.11;17.14
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;7.57;1.84;12.67;35.34;21.92;20.65
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;7.1;0.82;11.75;27.51;30.0;22.82
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;8.72;1.58;14.79;38.43;20.18;16.3
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;17.24;1.04;14.35;35.76;17.54;14.07
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;12.45;0.67;13.24;35.06;24.31;14.27
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;12.09;1.09;15.3;36.73;20.88;13.93
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;11.73;2.34;14.08;36.47;20.38;14.99
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.44;1.48;15.14;38.75;18.3;14.9
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;15.34;2.17;13.68;32.12;19.5;17.19
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;13.66;1.24;11.69;31.3;17.83;24.28
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.58;0.78;11.54;30.73;23.33;20.05
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;7.71;1.49;14.67;39.26;20.31;16.56
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.3;0.49;11.35;32.58;24.22;17.07
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;11.77;0.62;11.05;22.49;32.37;21.71
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;11.31;1.18;13.93;40.84;16.46;16.28
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.82;0.94;11.3;28.61;21.42;20.92
