uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.57;4.74;42.3;51.03;1.36
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.19;3.42;65.22;14.91;16.26
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.72;52.39;40.79;2.94;1.15
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;26.75;1.64;47.9;19.78;3.93
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.03;0.34;83.71;2.64;13.28
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.18;4.24;29.92;36.46;29.21
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;4.02;31.92;44.59;15.23;4.24
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.03;0.36;37.58;54.22;7.8
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;11.33;8.75;74.22;4.28;1.41
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.33;4.99;83.82;7.76;3.11
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.16;3.58;31.49;19.24;45.54
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.29;6.28;49.88;33.95;9.59
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.6;68.39;21.67;3.02;6.31
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.22;4.04;88.38;4.67;2.69
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.04;0.37;41.15;47.09;11.36
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.04;0.6;81.39;14.94;3.03
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.12;1.37;49.19;30.13;19.19
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.3;6.79;71.81;14.66;6.45
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.2;3.44;33.09;20.27;43.01
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.15;1.3;30.6;42.49;25.46
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.1;0.53;77.07;15.72;6.59
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.09;1.04;26.06;31.26;41.55
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.17;1.58;41.74;48.75;7.76
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.04;17.34;74.55;7.18;0.89
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.22;3.82;39.0;20.09;36.86
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.73;14.93;77.64;4.25;1.45
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.09;1.78;68.92;22.11;7.1
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.14;56.57;29.37;8.15;5.76
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.18;3.51;26.44;28.74;41.14
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.05;0.84;35.62;56.29;7.2
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.28;6.48;72.94;14.32;5.98
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.2;5.17;73.75;12.95;7.94
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.13;5.65;68.16;22.58;3.48
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.67;12.24;76.24;3.47;7.39
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.15;4.17;35.6;24.56;35.52
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.16;3.27;46.42;17.83;32.31
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.21;5.67;57.38;27.61;9.14
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.09;4.58;79.11;8.51;7.71
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.73;6.21;84.01;6.51;2.55
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.21;3.5;61.15;17.72;17.42
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.03;0.75;79.06;16.12;4.04
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.07;0.82;23.6;56.26;19.26
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.13;1.49;54.28;15.57;28.52
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.83;43.55;44.72;3.01;5.9
