uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.38;2.89;39.29;56.56;0.88
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.05;1.9;64.61;15.98;17.47
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.76;53.53;39.76;2.73;1.22
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;31.57;0.82;45.44;18.59;3.57
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.0;0.07;86.11;1.47;12.36
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.11;3.5;22.95;38.93;34.51
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;4.03;32.37;43.24;16.46;3.9
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.15;32.43;59.26;8.15
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;15.93;6.07;73.26;3.73;1.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.16;2.57;89.24;6.13;1.9
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.03;2.17;20.73;17.67;59.41
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.29;6.05;45.94;37.88;9.84
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.68;63.03;24.92;2.4;8.97
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.12;1.85;91.0;4.21;2.82
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.15;37.5;48.89;13.45
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.0;0.15;84.27;13.27;2.3
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.04;0.41;43.32;32.29;23.95
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.26;5.89;72.4;14.63;6.83
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.06;2.11;27.03;20.63;50.18
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.04;0.39;28.07;45.39;26.1
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.04;0.21;78.11;14.36;7.28
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.04;0.41;20.96;31.3;47.28
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.01;0.35;37.26;53.79;8.59
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.01;18.43;72.81;7.98;0.77
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.09;2.56;32.44;22.81;42.11
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.47;14.02;79.78;3.49;1.24
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.1;1.01;66.93;25.49;6.48
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.03;64.71;22.71;7.25;5.3
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.06;3.06;20.65;32.75;43.49
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.01;0.1;27.23;64.54;8.13
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.23;5.64;73.36;14.49;6.27
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.11;3.97;70.88;14.28;10.75
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.05;4.45;63.53;28.2;3.77
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.63;13.11;76.27;2.68;7.3
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.05;3.04;30.29;24.67;41.96
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.07;1.89;44.43;18.79;34.82
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.05;4.69;57.15;28.59;9.51
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.03;3.72;78.12;9.07;9.06
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.58;7.26;85.89;4.71;1.57
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.06;2.27;60.21;18.65;18.81
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.48;77.08;18.36;4.06
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.02;0.21;18.15;62.05;19.57
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.06;0.25;52.88;13.96;32.85
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.89;48.45;40.45;2.86;5.35
