uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.44;4.45;9.73;31.2;18.45;18.73
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.22;0.84;12.21;35.96;20.25;17.51
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;11.32;0.58;12.33;41.09;16.98;17.68
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;8.98;1.03;13.65;45.0;17.99;13.35
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;15.01;1.46;12.25;31.72;17.66;21.9
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.71;0.87;12.38;42.05;14.88;16.1
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.47;0.44;11.01;34.71;18.49;17.87
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;20.33;0.77;9.28;31.82;20.43;17.36
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;17.3;7.05;6.7;32.72;20.3;15.92
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.71;1.57;9.99;34.27;23.69;15.76
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.99;1.47;10.94;32.23;24.44;19.92
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;9.43;0.74;10.2;40.19;17.24;22.2
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;13.5;0.24;10.42;37.77;17.41;20.65
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.75;0.26;9.64;28.81;26.84;22.7
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;15.08;0.97;7.28;36.63;21.14;18.89
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;12.5;0.97;11.54;42.39;19.58;13.02
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.61;2.86;12.29;34.58;15.65;16.01
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;20.66;1.22;11.52;33.46;14.5;18.63
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.04;1.5;6.65;31.91;19.65;30.25
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;20.04;9.73;4.41;28.57;22.62;14.64
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;11.19;2.11;11.66;37.85;20.63;16.56
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.38;1.08;11.09;34.17;16.91;20.37
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.03;1.02;12.37;37.86;20.02;14.7
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.53;1.44;14.16;41.6;17.0;13.27
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;19.33;1.8;11.95;34.04;18.07;14.8
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;16.24;0.65;9.67;33.04;22.14;18.27
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.77;0.56;11.38;51.96;15.4;16.93
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;11.51;1.48;14.09;41.2;17.46;14.25
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.74;1.57;10.41;39.5;20.67;16.12
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;10.31;1.31;13.36;42.93;18.38;13.71
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;9.04;0.19;8.65;41.22;21.84;19.06
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;19.53;0.22;9.46;32.31;21.55;16.92
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.83;0.71;11.02;32.13;21.88;17.43
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;16.55;0.65;10.36;35.82;14.09;22.53
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;19.72;2.09;11.22;35.17;14.55;17.25
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;11.08;1.4;14.17;41.98;17.39;13.97
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;17.42;0.72;10.04;36.46;20.69;14.66
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;17.04;0.41;11.82;37.31;21.16;12.26
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.48;1.79;13.66;41.81;18.51;13.74
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;13.95;2.62;13.0;38.55;18.28;13.6
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;16.83;0.76;14.28;39.08;15.92;13.12
41df8bd7-9605-4805-a088-1728179af2e3;Ferial Plaza - Centro Comercial y de Ocio;140;12.36;1.88;12.78;36.26;22.45;14.27
