uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.58;3.35;42.39;52.09;1.59
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.07;1.77;64.54;15.39;18.22
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.44;48.86;45.02;2.46;1.22
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;30.95;1.07;44.28;19.66;4.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.02;0.28;84.35;2.32;13.03
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.11;3.32;23.47;38.97;34.13
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.88;34.21;42.42;15.63;3.87
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.02;0.29;36.62;54.96;8.11
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.61;6.96;74.4;3.82;1.21
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.31;4.32;82.81;8.51;4.05
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.05;2.87;24.61;18.04;54.43
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.31;6.43;47.92;34.49;10.85
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.94;61.36;26.16;4.01;7.52
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.12;1.9;90.31;4.85;2.82
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;0.03;0.47;57.37;40.25;1.87
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.02;0.26;37.42;50.19;12.11
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.02;0.31;79.47;16.24;3.95
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.08;0.84;46.77;30.95;21.35
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.24;5.98;70.51;15.72;7.55
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.08;2.5;28.2;21.0;48.22
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.05;0.49;27.66;44.43;27.37
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;0.02;0.25;60.68;27.87;11.18
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.04;0.36;76.08;15.77;7.75
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.05;0.53;22.69;31.96;44.78
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.03;0.54;39.26;51.26;8.91
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.06;17.24;74.1;7.73;0.87
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.14;2.92;34.37;22.04;40.53
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.68;13.05;79.86;4.01;1.41
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.13;1.19;66.2;22.9;9.58
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.04;61.74;24.88;7.52;5.82
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.1;2.75;18.3;31.91;46.93
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.03;0.26;31.39;59.76;8.57
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.22;5.62;72.14;15.23;6.78
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.07;3.51;74.23;13.45;8.74
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.05;4.21;68.11;23.98;3.66
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.7;12.61;74.86;4.09;7.74
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.08;3.14;31.02;24.82;40.94
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.1;2.19;43.47;18.92;35.32
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.1;5.13;55.62;29.46;9.69
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.06;3.45;80.64;7.76;8.09
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;1.26;6.23;79.32;8.85;4.34
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.09;2.19;59.28;18.98;19.46
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.05;0.69;74.98;19.52;4.75
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.06;0.35;20.62;58.4;20.57
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.07;0.49;50.97;17.36;31.1
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.79;43.24;44.44;3.5;6.04
