uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;49.59;49.94;0.39;0.08
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;60.94;24.57;11.26;3.24
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;95.54;4.34;0.09;0.02
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;73.47;23.62;2.87;0.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;82.72;16.92;0.16;0.19
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;27.42;44.11;8.56;19.91
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;74.51;25.3;0.14;0.05
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;36.74;59.91;2.12;1.22
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;75.1;24.02;0.63;0.25
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;25.81;25.12;14.23;34.84
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;60.27;39.03;0.53;0.17
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;89.12;10.72;0.13;0.04
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;32.71;65.51;1.39;0.39
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;71.87;27.95;0.13;0.05
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;37.34;56.24;3.22;3.2
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;59.77;39.97;0.2;0.06
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;32.3;46.5;8.18;13.02
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;68.21;28.02;2.73;1.05
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;26.72;42.18;30.03;1.07
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;19.77;57.49;20.41;2.33
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;69.89;29.87;0.17;0.07
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;71.26;28.5;0.18;0.06
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.17;44.48;26.23;13.12
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;24.57;70.28;3.67;1.48
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;28.58;36.78;32.64;2.0
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;92.74;7.15;0.09;0.03
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;68.13;29.81;1.48;0.58
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;88.08;8.8;2.4;0.72
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;21.38;37.41;6.0;35.22
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;18.68;78.1;0.8;2.42
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;28.33;46.83;11.93;12.91
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;69.53;26.48;2.84;1.14
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;74.2;24.12;1.32;0.36
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;89.86;9.77;0.31;0.07
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;34.09;31.29;25.18;9.44
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;44.21;29.51;21.1;5.18
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;57.38;37.32;4.02;1.27
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;83.89;11.22;4.17;0.72
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;93.06;6.36;0.53;0.05
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;55.98;29.1;11.34;3.57
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;63.49;32.71;3.66;0.14
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.08;68.89;1.19;17.85
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;33.39;36.38;17.18;13.04
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;91.18;8.7;0.1;0.02
