uuid;id;name;day;start_hour;end_hour;visits
1ae1ee31-2236-4b08-ac6d-da75d590ced2;20;Espacio León;2024-02-25;21:00:00;22:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;10:00:00;11:00:00;515
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;11:00:00;12:00:00;726
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;12:00:00;13:00:00;823
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;13:00:00;14:00:00;819
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;14:00:00;15:00:00;794
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;15:00:00;16:00:00;1001
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;16:00:00;17:00:00;1007
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;17:00:00;18:00:00;1331
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;18:00:00;19:00:00;1676
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;19:00:00;20:00:00;1612
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;20:00:00;21:00:00;1179
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-19;21:00:00;22:00:00;711
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;10:00:00;11:00:00;546
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;11:00:00;12:00:00;705
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;12:00:00;13:00:00;844
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;13:00:00;14:00:00;781
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;14:00:00;15:00:00;643
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;15:00:00;16:00:00;653
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;16:00:00;17:00:00;838
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;17:00:00;18:00:00;969
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;18:00:00;19:00:00;1230
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;19:00:00;20:00:00;1342
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;20:00:00;21:00:00;1069
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-20;21:00:00;22:00:00;611
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;10:00:00;11:00:00;680
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;11:00:00;12:00:00;808
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;12:00:00;13:00:00;884
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;13:00:00;14:00:00;696
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;14:00:00;15:00:00;729
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;15:00:00;16:00:00;848
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;16:00:00;17:00:00;987
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;17:00:00;18:00:00;1253
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;18:00:00;19:00:00;1406
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;19:00:00;20:00:00;1566
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;20:00:00;21:00:00;1443
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-21;21:00:00;22:00:00;738
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;10:00:00;11:00:00;619
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;11:00:00;12:00:00;782
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;12:00:00;13:00:00;800
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;13:00:00;14:00:00;762
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;14:00:00;15:00:00;646
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;15:00:00;16:00:00;744
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;16:00:00;17:00:00;902
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;17:00:00;18:00:00;1493
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;18:00:00;19:00:00;1536
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;19:00:00;20:00:00;1558
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;20:00:00;21:00:00;1407
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-22;21:00:00;22:00:00;996
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;10:00:00;11:00:00;898
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;11:00:00;12:00:00;951
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;12:00:00;13:00:00;1024
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;13:00:00;14:00:00;961
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;14:00:00;15:00:00;1053
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;15:00:00;16:00:00;1056
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;16:00:00;17:00:00;1357
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;17:00:00;18:00:00;1540
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;18:00:00;19:00:00;2308
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;19:00:00;20:00:00;2958
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;20:00:00;21:00:00;2686
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-23;21:00:00;22:00:00;1841
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;10:00:00;11:00:00;755
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;11:00:00;12:00:00;1121
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;12:00:00;13:00:00;1450
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;13:00:00;14:00:00;1657
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;14:00:00;15:00:00;1579
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;15:00:00;16:00:00;1444
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;16:00:00;17:00:00;1947
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;17:00:00;18:00:00;2190
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;18:00:00;19:00:00;2918
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;19:00:00;20:00:00;3641
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;20:00:00;21:00:00;3177
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-24;21:00:00;22:00:00;1950
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;10:00:00;11:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;11:00:00;12:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;12:00:00;13:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;13:00:00;14:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;14:00:00;15:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;15:00:00;16:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;16:00:00;17:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;17:00:00;18:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;18:00:00;19:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;19:00:00;20:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;20:00:00;21:00:00;0
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-25;21:00:00;22:00:00;0
