emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
NEUTRAL,FEMALE,22.666666666666668,3,3,1.2800232768058777,0,3.38859224319458,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.2800232768058777
,,0,32,18455,0.79602708700778224,1,9.2181305908124891,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,0.79602708700778224
ANGRY,FEMALE,26.666666666666664,3,3,1.381994903087616,0,5.6933759053548174,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.381994903087616
ANGRY,MALE,25.5,2,2,1.2736852765083313,0,3.3656476736068726,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.2736852765083313
SAD,MALE,26.333333333333332,3,6,1.4157048016786575,0,12.080652117729187,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.4157048016786575
SAD,FEMALE,20.9,5,10,1.7352684587240219,0,10.828025692701342,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.7352684587240219
HAPPY,MALE,20.25,3,4,1.5475618466734886,0,3.7821372449398041,,,dc202c46a4fa8,2023-09-08 00:00:00,UPN los olivos,1.5475618466734886
HAPPY,FEMALE,19.5,5,6,1.5807817180951438,0,4.8353245854377747,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.5807817180951438
NEUTRAL,FEMALE,23.166666666666664,4,6,1.0183257684111595,0,4.5663503408432007,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.0183257684111595
FEAR,FEMALE,13,1,1,1.5411510467529297,0,3.0712082386016846,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.5411510467529297
SURPRISED,FEMALE,20,0,1,0,0,2.314481258392334,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,0
HAPPY,MALE,34,1,1,0.747703492641449,0,4.7951874732971191,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,0.747703492641449
NEUTRAL,MALE,26.823529411764707,11,17,1.6730961581071222,0,4.5972210940192726,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.6730961581071222
SAD,FEMALE,24,1,1,1.7925775051116943,0,7.3802900314331055,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.7925775051116943
ANGRY,FEMALE,27.25,2,4,1.0688465336958566,0,4.4585978388786316,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.0688465336958566
,,0,53,24570,0.81256305559666131,8,8.510436108763864,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,0.81256305559666131
FEAR,MALE,28.400000000000002,2,5,1.2256094813346863,0,5.1756139278411872,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.2256094813346863
ANGRY,MALE,29.000000000000004,4,13,2.2610044479370117,0,8.580062710321867,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,2.2610044479370117
,,0,0,1483,0,,10.789532712531983,,,df8852d1f3dad,2023-09-09 00:00:00,UPN Comas,0
SAD,MALE,24.75,8,8,2.3311217501759529,0,7.4425346255302429,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,2.3311217501759529
SURPRISED,MALE,28.5,1,2,1.8955056667327881,0,2.9666697382926941,,,dc202c46a4fa8,2023-09-09 00:00:00,UPN los olivos,1.8955056667327881
,,0,3,8087,0.70004773698747158,,7.0099306713254963,,,dc202c46a4fa8,2023-09-10 00:00:00,UPN los olivos,0.70004773698747158
,,0,0,2465,0,,5.75125429489429,,,df8852d1f3dad,2023-09-10 00:00:00,UPN Comas,0
NEUTRAL,FEMALE,23.75,6,12,1.4865426801972919,0,3.4197323819001517,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.4865426801972919
DISGUST,MALE,27,1,3,4.6140036582946777,0,4.4225602149963379,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,4.6140036582946777
ANGRY,FEMALE,30.25,4,4,2.0571286976337433,0,5.5440526604652405,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,2.0571286976337433
FEAR,MALE,28.142857142857142,3,7,1.3554725646972656,0,3.1873812164579118,,,dc202c46a4fa8,2023-09-11 00:00:00,UPN los olivos,1.3554725646972656
