emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
ANGRY,MALE,29.344827586206897,14,29,3.347417209297419,0,6.6144261976768233,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,3.347417209297419
SAD,FEMALE,23.675,28,40,2.6105930123365284,0,7.7997231692075726,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,2.6105930123365284
NEUTRAL,FEMALE,26.8,29,40,2.9315453182686779,0,7.89242720901966,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,2.9315453182686779
DISGUST,MALE,26.25,1,4,4.3637170791625977,0,30.0193846821785,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,4.3637170791625977
FEAR,FEMALE,27.083333333333332,7,12,1.58312341508766,0,4.95736758907636,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,1.58312341508766
NEUTRAL,MALE,28.426829268292682,52,82,2.7357955456066589,0,9.1170265013124876,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,2.7357955456066589
ANGRY,MALE,27.901960784313726,10,51,0.96878184624496988,0,8.4382092555363979,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,0.96878184624496988
SURPRISED,MALE,27.875,7,8,7.3826172266687662,0,15.444686025381088,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,7.3826172266687662
NEUTRAL,FEMALE,24.529411764705884,14,17,2.0693483604118228,0,4.7607475449057191,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,2.0693483604118228
NEUTRAL,MALE,28.393939393939394,25,33,4.4461113015810643,0,10.658913744218422,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,4.4461113015810643
HAPPY,FEMALE,26.500000000000004,10,14,3.7987606938068676,0,8.2717560316835126,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,3.7987606938068676
,,0,207,33292,1.8951229479445049,81,9.5852876100787832,,,d23ac55386b97,2023-09-11 00:00:00,ICPNA Lima Norte,1.8951229479445049
SAD,MALE,27.8125,15,32,2.3497782854930214,0,7.3159242272377014,,,dc60b0252e15d,2023-09-11 00:00:00,IPCNA Surco,2.3497782854930214
