timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,NEUTRAL,FEMALE,,,113,26.176991150442479,6.8733133507723165,6.8733133507723165,15.695362393307475,96,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SAD,FEMALE,,,159,25.635220125786162,4.8617415347780382,4.8617415347780382,10.34512244005623,129,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,FEAR,MALE,,,62,27.79032258064516,2.3597223757145307,2.3597223757145307,12.932184600060985,40,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,FEAR,MALE,,,10,24.700000000000003,0.81878331601619714,0.81878331601619714,5.649759829044342,5,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,HAPPY,MALE,,,53,26.69230769230769,1.99669901568156,1.99669901568156,5.38194618022667,29,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SURPRISED,FEMALE,,,32,25.96875,4.5664332737696594,4.5664332737696594,9.8303298801183683,22,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SAD,FEMALE,,,161,22.546583850931675,1.0188237137759368,1.0188237137759368,4.0921821653472712,71,0
2023-08-01 00:00:00,SantaAnita,d532f011a8a2a,FEAR,MALE,,,51,24.860000000000003,1.4285691996725896,1.4285691996725896,5.0414393310453383,26,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,ANGRY,MALE,,,18,27.000000000000004,1.0647348666732961,1.0647348666732961,5.6594293117523193,10,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,DISGUST,FEMALE,,,6,25.333333333333332,3.3530842542648318,3.3530842542648318,4.4050143559773769,5,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,FEAR,FEMALE,,,8,25.25,0.955917276442051,0.955917276442051,2.7399738281965256,2,0
2023-08-01 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,NEUTRAL,MALE,,,3,26,0.3101767897605896,0.3101767897605896,3.1401054859161377,0,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,,,,,44525,0,1.5677400162695072,1.5677400162695072,6.1880130052471545,920,22
2023-08-01 00:00:00,La Molina,d2acaa080a65a,SAD,MALE,,,442,28.00678733031673,1.0377355059828817,1.0377355059828817,3.6380528636377867,117,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,FEAR,FEMALE,,,98,24.918367346938776,3.9290741015733648,3.9290741015733648,9.4863124599262143,75,0
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,DISGUST,MALE,,,2,33.5,0.20410585403442383,0.20410585403442383,21.600626021623611,0,0
2023-08-01 00:00:00,La Molina,d2acaa080a65a,,,,,41976,0,0.54066455322877383,0.54066455322877383,4.0079569445201493,182,138
