uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;10:00:00;11:00:00;956
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;11:00:00;12:00:00;1163
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;12:00:00;13:00:00;1416
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;13:00:00;14:00:00;1184
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;14:00:00;15:00:00;1195
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;15:00:00;16:00:00;1154
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;16:00:00;17:00:00;1045
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;17:00:00;18:00:00;1235
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;18:00:00;19:00:00;1357
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;19:00:00;20:00:00;1447
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;20:00:00;21:00:00;1366
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-26;21:00:00;22:00:00;1180
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;10:00:00;11:00:00;940
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;11:00:00;12:00:00;896
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;12:00:00;13:00:00;989
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;13:00:00;14:00:00;957
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;14:00:00;15:00:00;885
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;15:00:00;16:00:00;845
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;16:00:00;17:00:00;796
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;17:00:00;18:00:00;922
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;18:00:00;19:00:00;1042
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;19:00:00;20:00:00;1070
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;20:00:00;21:00:00;1172
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-27;21:00:00;22:00:00;1077
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;10:00:00;11:00:00;1100
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;11:00:00;12:00:00;1387
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;12:00:00;13:00:00;1454
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;13:00:00;14:00:00;1449
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;14:00:00;15:00:00;1360
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;15:00:00;16:00:00;1251
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;16:00:00;17:00:00;1064
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;17:00:00;18:00:00;1195
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;18:00:00;19:00:00;1296
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;19:00:00;20:00:00;1469
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;20:00:00;21:00:00;1534
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-28;21:00:00;22:00:00;1372
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;10:00:00;11:00:00;940
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;11:00:00;12:00:00;1023
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;12:00:00;13:00:00;1215
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;13:00:00;14:00:00;1183
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;14:00:00;15:00:00;1269
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;15:00:00;16:00:00;1100
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;16:00:00;17:00:00;1002
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;17:00:00;18:00:00;996
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;18:00:00;19:00:00;1089
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;19:00:00;20:00:00;1166
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;20:00:00;21:00:00;1239
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-29;21:00:00;22:00:00;989
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;10:00:00;11:00:00;939
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;11:00:00;12:00:00;1172
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;12:00:00;13:00:00;1320
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;13:00:00;14:00:00;1309
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;14:00:00;15:00:00;1288
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;15:00:00;16:00:00;1145
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;16:00:00;17:00:00;1055
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;17:00:00;18:00:00;1116
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;18:00:00;19:00:00;1301
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-06-30;19:00:00;20:00:00;1342
