uuid;id;name;day;start_hour;end_hour;visits
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;10:00:00;11:00:00;675
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;11:00:00;12:00:00;629
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;12:00:00;13:00:00;790
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;13:00:00;14:00:00;781
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;14:00:00;15:00:00;642
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;15:00:00;16:00:00;697
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;16:00:00;17:00:00;915
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;17:00:00;18:00:00;1107
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;18:00:00;19:00:00;1101
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;19:00:00;20:00:00;1413
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;20:00:00;21:00:00;1148
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-26;21:00:00;22:00:00;620
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;10:00:00;11:00:00;629
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;11:00:00;12:00:00;724
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;12:00:00;13:00:00;994
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;13:00:00;14:00:00;1080
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;14:00:00;15:00:00;926
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;15:00:00;16:00:00;778
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;16:00:00;17:00:00;835
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;17:00:00;18:00:00;939
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;18:00:00;19:00:00;1409
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;19:00:00;20:00:00;1531
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;20:00:00;21:00:00;1258
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-27;21:00:00;22:00:00;748
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;10:00:00;11:00:00;648
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;11:00:00;12:00:00;757
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;12:00:00;13:00:00;938
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;13:00:00;14:00:00;1069
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;14:00:00;15:00:00;1042
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;15:00:00;16:00:00;896
41df8bd7-9605-4805-a088-1728179af2e3;140;Ferial Plaza - Centro Comercial y de Ocio;2024-02-28;16:00:00;17:00:00;800
