uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.4;4.37;9.61;31.56;18.48;18.59
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.37;0.94;12.93;35.59;20.09;17.07
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;12.44;0.79;12.47;40.19;16.15;17.96
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;8.56;1.18;13.29;44.86;18.58;13.53
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;16.35;1.49;11.3;31.36;17.67;21.83
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;14.32;0.97;12.45;41.75;14.63;15.89
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.41;0.48;10.91;34.45;18.83;17.92
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;18.64;0.84;8.95;31.06;22.27;18.24
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.67;6.95;6.66;32.78;20.76;16.17
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.35;1.47;9.07;33.61;24.68;15.82
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;10.53;1.34;9.98;32.12;24.97;21.06
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.14;0.6;9.95;40.99;17.32;23.0
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;12.42;0.2;10.76;37.98;18.44;20.2
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.21;0.36;10.27;28.65;27.39;22.12
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;15.25;0.82;7.57;36.36;21.09;18.92
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;13.14;0.95;11.11;41.72;19.78;13.3
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.93;2.51;12.23;34.29;15.88;16.14
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.29;1.19;6.13;32.08;20.37;30.93
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;19.75;9.87;4.29;28.82;22.73;14.54
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;10.27;1.96;11.14;38.39;21.07;17.16
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;16.55;1.14;10.25;34.1;17.0;20.96
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.06;1.05;12.59;37.54;20.21;14.55
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.0;1.55;13.84;41.14;17.85;13.63
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;18.62;1.78;11.63;34.02;19.04;14.92
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;15.96;0.71;10.28;32.69;21.93;18.43
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;4.05;0.68;11.08;51.29;15.86;17.04
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;11.76;1.53;13.57;40.93;17.95;14.26
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.42;1.46;10.16;39.24;21.02;16.71
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;9.89;1.6;13.24;42.36;18.83;14.07
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.4;0.2;8.47;40.31;21.62;19.0
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.62;0.29;10.03;33.6;23.54;17.91
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.25;0.73;10.57;32.4;22.72;17.34
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;15.89;0.71;10.51;35.13;15.23;22.53
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;19.15;1.99;11.02;35.7;14.91;17.23
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;11.34;1.47;13.76;41.71;17.75;13.96
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;17.15;0.76;9.99;36.15;20.94;15.0
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;16.87;0.43;11.49;37.31;21.58;12.32
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.87;1.76;13.2;42.32;18.48;13.37
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;13.72;2.6;12.2;38.48;19.45;13.55
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;16.72;0.75;13.67;39.98;16.27;12.6
41df8bd7-9605-4805-a088-1728179af2e3;Ferial Plaza - Centro Comercial y de Ocio;140;12.17;1.7;12.59;37.02;21.79;14.73
