uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.37;2.92;38.54;57.39;0.78
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.06;2.08;65.83;14.42;17.61
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.6;50.68;43.13;2.46;1.14
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;32.21;0.89;45.02;18.22;3.66
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.11;85.27;2.04;12.57
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.07;3.3;22.71;39.38;34.54
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.94;32.94;40.68;18.24;4.2
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.18;36.29;55.5;8.01
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;10.53;6.18;76.76;4.78;1.75
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.39;3.99;85.29;7.09;3.23
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.01;2.28;22.13;16.16;59.42
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.24;6.0;49.95;33.59;10.23
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;1.06;66.27;23.84;3.08;5.76
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.04;1.56;92.55;3.71;2.13
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;0.02;0.24;58.87;39.86;1.01
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.19;39.19;48.28;12.34
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.24;81.87;15.01;2.87
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.05;0.46;46.35;30.6;22.55
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.23;6.07;72.31;14.64;6.75
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.09;2.45;26.97;20.4;50.09
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.09;0.57;27.31;44.86;27.16
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;0.0;0.15;61.48;27.6;10.76
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.03;0.27;77.61;14.89;7.2
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.05;0.51;21.1;31.29;47.06
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.06;0.37;40.22;50.65;8.7
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.16;2.75;32.33;21.28;43.48
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.45;13.59;79.89;3.58;1.5
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.09;1.11;66.87;22.99;8.95
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.06;64.75;22.97;7.07;5.16
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.1;2.45;18.52;32.86;46.07
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.02;0.24;32.34;59.58;7.82
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;0.1;3.7;25.04;39.36;31.79
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.21;5.7;73.45;14.32;6.32
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.07;4.48;73.34;13.13;8.99
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.06;4.16;67.74;24.6;3.44
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.5;11.69;77.22;2.99;7.6
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.07;2.98;30.67;25.65;40.63
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.07;2.08;44.28;18.22;35.34
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.07;4.89;55.29;30.15;9.6
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.03;3.5;80.4;7.76;8.31
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.73;6.47;84.98;5.78;2.04
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.06;2.37;60.73;18.04;18.8
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.04;0.3;77.86;17.97;3.83
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.02;0.23;19.62;59.26;20.88
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.05;0.49;53.16;14.67;31.63
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;4.02;43.3;42.85;3.45;6.39
