uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.39;2.9;38.93;56.87;0.91
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.07;2.12;64.09;15.71;18.01
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.6;53.69;39.27;3.21;1.24
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;27.95;1.07;46.43;20.46;4.08
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.01;0.15;84.03;2.01;13.8
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.11;3.14;20.95;40.45;35.35
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.48;32.66;43.46;16.66;3.74
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.01;0.2;35.33;57.31;7.15
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;12.07;8.66;73.49;4.37;1.41
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.27;4.09;83.91;8.17;3.56
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.01;2.6;21.17;17.67;58.56
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.29;6.06;47.63;35.3;10.73
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.66;66.94;23.2;2.66;6.54
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.08;2.01;89.86;4.87;3.18
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.21;40.81;46.43;12.54
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.02;0.47;81.87;14.75;2.89
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.03;0.59;47.51;29.85;22.02
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.18;5.92;71.17;15.28;7.46
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.07;2.79;28.51;21.58;47.05
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.05;0.61;28.93;44.42;25.99
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.1;0.32;76.91;15.49;7.17
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.09;0.63;21.33;30.47;47.47
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.03;0.6;38.7;51.7;8.97
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.02;17.41;73.8;7.95;0.82
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.12;2.78;33.43;23.07;40.6
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.53;13.11;80.12;3.83;1.42
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.1;1.35;69.03;21.26;8.26
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.06;62.52;22.92;7.89;6.6
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.09;2.25;18.2;34.67;44.79
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.01;0.29;30.18;61.32;8.2
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.16;5.57;72.36;15.1;6.81
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.08;4.12;72.81;14.39;8.6
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.04;4.05;69.09;23.11;3.72
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.47;12.96;75.75;3.16;7.66
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.04;2.8;28.71;27.37;41.08
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.07;2.1;42.79;19.96;35.09
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.12;4.85;55.16;28.97;10.91
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.04;3.5;78.62;8.63;9.21
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.69;6.63;84.9;5.87;1.93
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.08;2.59;59.23;18.85;19.26
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.03;0.24;77.19;17.82;4.71
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.03;0.44;20.06;58.13;21.34
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.12;0.51;51.86;15.94;31.56
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.95;42.3;45.59;3.59;5.57
