uuid;name;id;low;medium_low;medium;medium_high;high
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.04;0.43;22.02;31.77;45.74
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.5;3.28;38.9;54.12;3.2
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.57;13.19;78.51;4.8;1.93
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.11;2.16;63.29;17.19;17.25
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.84;52.95;38.66;3.62;1.93
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.05;0.51;50.69;16.15;32.61
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;32.3;0.91;46.18;17.27;3.34
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.02;0.45;84.24;2.87;12.43
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.36;3.33;23.76;37.88;34.67
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.5;33.08;43.66;15.55;4.2
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.21;5.05;43.58;41.9;9.26
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.6;60.14;24.46;3.92;10.88
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.04;0.26;36.68;50.31;12.72
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.01;0.33;80.87;15.14;3.66
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.06;0.39;76.69;14.9;7.96
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.06;2.43;29.7;21.25;46.57
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.06;0.56;29.21;44.2;25.97
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.03;0.5;40.82;51.22;7.43
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.13;1.65;66.48;22.85;8.9
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.16;66.26;21.45;7.01;5.13
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.07;3.12;21.72;33.06;42.03
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.07;3.26;79.29;8.56;8.82
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.86;12.16;73.24;5.35;8.39
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.09;2.4;43.95;21.48;32.09
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.07;4.8;57.06;29.01;9.06
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;1.21;6.2;76.26;9.94;6.39
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.12;2.01;88.3;5.95;3.62
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.29;6.08;69.59;15.92;8.12
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.22;3.11;36.84;24.11;35.73
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.12;2.54;58.0;20.41;18.93
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.02;0.26;33.95;56.3;9.46
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.03;0.74;75.92;18.15;5.17
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.77;43.82;41.88;5.18;6.36
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.11;2.79;87.62;6.32;3.16
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.05;0.68;45.99;31.83;21.46
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.27;5.67;71.84;15.2;7.02
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.07;18.1;72.2;8.26;1.37
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.03;3.91;61.78;30.05;4.23
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.08;2.23;22.53;19.15;56.01
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.09;3.34;32.89;25.42;38.26
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.1;3.86;71.03;15.12;9.89
41df8bd7-9605-4805-a088-1728179af2e3;Ferial Plaza - Centro Comercial y de Ocio;140;0.06;2.12;45.73;47.68;4.4
