uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.32;1.27;14.48;35.68;21.47;15.77
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.92;1.52;15.88;43.94;18.4;12.34
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;14.85;2.07;13.09;29.8;20.26;19.93
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;16.04;0.72;12.66;35.48;19.07;16.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.02;1.09;13.35;30.69;24.06;18.79
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;15.13;8.45;8.84;32.03;20.84;14.72
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;17.49;1.96;12.16;31.0;23.54;13.86
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.12;0.32;12.06;39.48;20.24;17.77
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;15.89;1.2;11.72;30.04;25.83;15.32
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;13.48;2.74;10.61;35.84;17.88;19.45
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;10.65;1.73;16.96;41.96;17.84;10.87
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;12.48;3.04;11.25;29.86;27.04;16.32
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;9.58;0.92;13.4;39.15;20.14;16.81
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.55;0.89;14.73;52.72;15.66;12.45
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;11.33;2.98;10.35;23.24;32.61;19.48
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;12.19;0.33;13.35;36.09;19.85;18.19
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;9.5;0.51;12.22;29.78;27.87;20.1
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;18.35;2.29;13.27;34.91;16.41;14.77
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.43;1.91;15.83;39.45;19.29;13.09
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;12.31;1.29;13.97;41.49;18.45;12.49
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.56;2.92;14.83;34.34;15.44;13.91
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;13.65;0.31;11.68;34.1;21.94;18.33
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;14.06;1.19;9.96;34.62;23.39;16.78
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.53;4.78;12.18;31.77;18.57;15.16
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;19.47;1.38;13.89;33.71;14.82;16.74
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;16.68;1.12;12.43;34.55;21.44;13.78
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.67;1.95;12.75;38.78;20.76;15.1
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.74;0.77;14.45;40.51;18.75;14.79
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.54;2.23;9.46;27.39;24.42;25.96
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;18.19;9.94;5.42;28.48;23.45;14.53
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.07;2.37;13.68;36.86;21.19;16.83
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;9.05;0.69;12.05;29.28;29.68;19.25
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;10.05;1.87;16.18;40.07;19.05;12.78
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;15.59;1.04;15.56;39.25;16.89;11.68
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;15.4;0.84;14.82;35.85;23.42;9.67
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;14.15;1.33;15.45;36.53;20.4;12.13
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.72;2.76;15.43;39.49;18.25;11.36
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;13.73;1.71;16.18;40.16;16.9;11.32
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;17.84;2.58;14.61;31.85;18.86;14.26
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;15.65;1.34;12.65;32.15;17.79;20.42
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.57;0.98;12.83;32.56;23.84;16.23
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;9.03;1.73;15.27;42.36;19.11;12.51
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.45;0.49;12.99;33.56;23.89;14.62
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.79;0.52;12.93;21.95;33.2;18.61
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;14.01;1.42;14.14;41.01;15.29;14.15
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.2;1.08;12.82;31.34;24.14;14.41
