visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
811.0,SPAIN,2022-10-10 10:00:00,2022-10-10 11:00:00,HOUR,Albacenter,3,147095950
940.0,SPAIN,2022-10-10 11:00:00,2022-10-10 12:00:00,HOUR,Albacenter,3,147095950
1008.0,SPAIN,2022-10-10 12:00:00,2022-10-10 13:00:00,HOUR,Albacenter,3,147095950
1028.0,SPAIN,2022-10-10 13:00:00,2022-10-10 14:00:00,HOUR,Albacenter,3,147095950
1061.0,SPAIN,2022-10-10 14:00:00,2022-10-10 15:00:00,HOUR,Albacenter,3,147095950
933.0,SPAIN,2022-10-10 15:00:00,2022-10-10 16:00:00,HOUR,Albacenter,3,147095950
890.0,SPAIN,2022-10-10 16:00:00,2022-10-10 17:00:00,HOUR,Albacenter,3,147095950
994.0,SPAIN,2022-10-10 17:00:00,2022-10-10 18:00:00,HOUR,Albacenter,3,147095950
1079.0,SPAIN,2022-10-10 18:00:00,2022-10-10 19:00:00,HOUR,Albacenter,3,147095950
1054.0,SPAIN,2022-10-10 19:00:00,2022-10-10 20:00:00,HOUR,Albacenter,3,147095950
1092.0,SPAIN,2022-10-10 20:00:00,2022-10-10 21:00:00,HOUR,Albacenter,3,147095950
921.0,SPAIN,2022-10-10 21:00:00,2022-10-10 22:00:00,HOUR,Albacenter,3,147095950
769.0,SPAIN,2022-10-11 10:00:00,2022-10-11 11:00:00,HOUR,Albacenter,3,147095950
902.0,SPAIN,2022-10-11 11:00:00,2022-10-11 12:00:00,HOUR,Albacenter,3,147095950
931.0,SPAIN,2022-10-11 12:00:00,2022-10-11 13:00:00,HOUR,Albacenter,3,147095950
926.0,SPAIN,2022-10-11 13:00:00,2022-10-11 14:00:00,HOUR,Albacenter,3,147095950
989.0,SPAIN,2022-10-11 14:00:00,2022-10-11 15:00:00,HOUR,Albacenter,3,147095950
900.0,SPAIN,2022-10-11 15:00:00,2022-10-11 16:00:00,HOUR,Albacenter,3,147095950
