visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
766.0,SPAIN,2022-10-03 10:00:00,2022-10-03 11:00:00,HOUR,Albacenter,3,147095950
913.0,SPAIN,2022-10-03 11:00:00,2022-10-03 12:00:00,HOUR,Albacenter,3,147095950
956.0,SPAIN,2022-10-03 12:00:00,2022-10-03 13:00:00,HOUR,Albacenter,3,147095950
921.0,SPAIN,2022-10-03 13:00:00,2022-10-03 14:00:00,HOUR,Albacenter,3,147095950
1011.0,SPAIN,2022-10-03 14:00:00,2022-10-03 15:00:00,HOUR,Albacenter,3,147095950
849.0,SPAIN,2022-10-03 15:00:00,2022-10-03 16:00:00,HOUR,Albacenter,3,147095950
832.0,SPAIN,2022-10-03 16:00:00,2022-10-03 17:00:00,HOUR,Albacenter,3,147095950
935.0,SPAIN,2022-10-03 17:00:00,2022-10-03 18:00:00,HOUR,Albacenter,3,147095950
1077.0,SPAIN,2022-10-03 18:00:00,2022-10-03 19:00:00,HOUR,Albacenter,3,147095950
1083.0,SPAIN,2022-10-03 19:00:00,2022-10-03 20:00:00,HOUR,Albacenter,3,147095950
1045.0,SPAIN,2022-10-03 20:00:00,2022-10-03 21:00:00,HOUR,Albacenter,3,147095950
828.0,SPAIN,2022-10-03 21:00:00,2022-10-03 22:00:00,HOUR,Albacenter,3,147095950
717.0,SPAIN,2022-10-04 10:00:00,2022-10-04 11:00:00,HOUR,Albacenter,3,147095950
801.0,SPAIN,2022-10-04 11:00:00,2022-10-04 12:00:00,HOUR,Albacenter,3,147095950
848.0,SPAIN,2022-10-04 12:00:00,2022-10-04 13:00:00,HOUR,Albacenter,3,147095950
870.0,SPAIN,2022-10-04 13:00:00,2022-10-04 14:00:00,HOUR,Albacenter,3,147095950
906.0,SPAIN,2022-10-04 14:00:00,2022-10-04 15:00:00,HOUR,Albacenter,3,147095950
794.0,SPAIN,2022-10-04 15:00:00,2022-10-04 16:00:00,HOUR,Albacenter,3,147095950
869.0,SPAIN,2022-10-04 16:00:00,2022-10-04 17:00:00,HOUR,Albacenter,3,147095950
926.0,SPAIN,2022-10-04 17:00:00,2022-10-04 18:00:00,HOUR,Albacenter,3,147095950
1026.0,SPAIN,2022-10-04 18:00:00,2022-10-04 19:00:00,HOUR,Albacenter,3,147095950
1067.0,SPAIN,2022-10-04 19:00:00,2022-10-04 20:00:00,HOUR,Albacenter,3,147095950
1070.0,SPAIN,2022-10-04 20:00:00,2022-10-04 21:00:00,HOUR,Albacenter,3,147095950
838.0,SPAIN,2022-10-04 21:00:00,2022-10-04 22:00:00,HOUR,Albacenter,3,147095950
733.0,SPAIN,2022-10-05 10:00:00,2022-10-05 11:00:00,HOUR,Albacenter,3,147095950
835.0,SPAIN,2022-10-05 11:00:00,2022-10-05 12:00:00,HOUR,Albacenter,3,147095950
932.0,SPAIN,2022-10-05 12:00:00,2022-10-05 13:00:00,HOUR,Albacenter,3,147095950
927.0,SPAIN,2022-10-05 13:00:00,2022-10-05 14:00:00,HOUR,Albacenter,3,147095950
981.0,SPAIN,2022-10-05 14:00:00,2022-10-05 15:00:00,HOUR,Albacenter,3,147095950
