visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
707.0,SPAIN,2022-12-05 10:00:00,2022-12-05 11:00:00,HOUR,Albacenter,3,147095950
798.0,SPAIN,2022-12-05 11:00:00,2022-12-05 12:00:00,HOUR,Albacenter,3,147095950
897.0,SPAIN,2022-12-05 12:00:00,2022-12-05 13:00:00,HOUR,Albacenter,3,147095950
875.0,SPAIN,2022-12-05 13:00:00,2022-12-05 14:00:00,HOUR,Albacenter,3,147095950
832.0,SPAIN,2022-12-05 14:00:00,2022-12-05 15:00:00,HOUR,Albacenter,3,147095950
793.0,SPAIN,2022-12-05 15:00:00,2022-12-05 16:00:00,HOUR,Albacenter,3,147095950
825.0,SPAIN,2022-12-05 16:00:00,2022-12-05 17:00:00,HOUR,Albacenter,3,147095950
854.0,SPAIN,2022-12-05 17:00:00,2022-12-05 18:00:00,HOUR,Albacenter,3,147095950
1008.0,SPAIN,2022-12-05 18:00:00,2022-12-05 19:00:00,HOUR,Albacenter,3,147095950
1081.0,SPAIN,2022-12-05 19:00:00,2022-12-05 20:00:00,HOUR,Albacenter,3,147095950
1050.0,SPAIN,2022-12-05 20:00:00,2022-12-05 21:00:00,HOUR,Albacenter,3,147095950
829.0,SPAIN,2022-12-05 21:00:00,2022-12-05 22:00:00,HOUR,Albacenter,3,147095950
554.0,SPAIN,2022-12-06 10:00:00,2022-12-06 11:00:00,HOUR,Albacenter,3,147095950
569.0,SPAIN,2022-12-06 11:00:00,2022-12-06 12:00:00,HOUR,Albacenter,3,147095950
680.0,SPAIN,2022-12-06 12:00:00,2022-12-06 13:00:00,HOUR,Albacenter,3,147095950
739.0,SPAIN,2022-12-06 13:00:00,2022-12-06 14:00:00,HOUR,Albacenter,3,147095950
680.0,SPAIN,2022-12-06 14:00:00,2022-12-06 15:00:00,HOUR,Albacenter,3,147095950
653.0,SPAIN,2022-12-06 15:00:00,2022-12-06 16:00:00,HOUR,Albacenter,3,147095950
