visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
1431.0,SPAIN,2023-01-09 10:00:00,2023-01-09 11:00:00,HOUR,Albacenter,3,147095950
1641.0,SPAIN,2023-01-09 11:00:00,2023-01-09 12:00:00,HOUR,Albacenter,3,147095950
1732.0,SPAIN,2023-01-09 12:00:00,2023-01-09 13:00:00,HOUR,Albacenter,3,147095950
1663.0,SPAIN,2023-01-09 13:00:00,2023-01-09 14:00:00,HOUR,Albacenter,3,147095950
1692.0,SPAIN,2023-01-09 14:00:00,2023-01-09 15:00:00,HOUR,Albacenter,3,147095950
1535.0,SPAIN,2023-01-09 15:00:00,2023-01-09 16:00:00,HOUR,Albacenter,3,147095950
1589.0,SPAIN,2023-01-09 16:00:00,2023-01-09 17:00:00,HOUR,Albacenter,3,147095950
1761.0,SPAIN,2023-01-09 17:00:00,2023-01-09 18:00:00,HOUR,Albacenter,3,147095950
1877.0,SPAIN,2023-01-09 18:00:00,2023-01-09 19:00:00,HOUR,Albacenter,3,147095950
1934.0,SPAIN,2023-01-09 19:00:00,2023-01-09 20:00:00,HOUR,Albacenter,3,147095950
1967.0,SPAIN,2023-01-09 20:00:00,2023-01-09 21:00:00,HOUR,Albacenter,3,147095950
1573.0,SPAIN,2023-01-09 21:00:00,2023-01-09 22:00:00,HOUR,Albacenter,3,147095950
1312.0,SPAIN,2023-01-10 10:00:00,2023-01-10 11:00:00,HOUR,Albacenter,3,147095950
1567.0,SPAIN,2023-01-10 11:00:00,2023-01-10 12:00:00,HOUR,Albacenter,3,147095950
1699.0,SPAIN,2023-01-10 12:00:00,2023-01-10 13:00:00,HOUR,Albacenter,3,147095950
1583.0,SPAIN,2023-01-10 13:00:00,2023-01-10 14:00:00,HOUR,Albacenter,3,147095950
1638.0,SPAIN,2023-01-10 14:00:00,2023-01-10 15:00:00,HOUR,Albacenter,3,147095950
1546.0,SPAIN,2023-01-10 15:00:00,2023-01-10 16:00:00,HOUR,Albacenter,3,147095950
1517.0,SPAIN,2023-01-10 16:00:00,2023-01-10 17:00:00,HOUR,Albacenter,3,147095950
1654.0,SPAIN,2023-01-10 17:00:00,2023-01-10 18:00:00,HOUR,Albacenter,3,147095950
1922.0,SPAIN,2023-01-10 18:00:00,2023-01-10 19:00:00,HOUR,Albacenter,3,147095950
1960.0,SPAIN,2023-01-10 19:00:00,2023-01-10 20:00:00,HOUR,Albacenter,3,147095950
1960.0,SPAIN,2023-01-10 20:00:00,2023-01-10 21:00:00,HOUR,Albacenter,3,147095950
1484.0,SPAIN,2023-01-10 21:00:00,2023-01-10 22:00:00,HOUR,Albacenter,3,147095950
1333.0,SPAIN,2023-01-11 10:00:00,2023-01-11 11:00:00,HOUR,Albacenter,3,147095950
1499.0,SPAIN,2023-01-11 11:00:00,2023-01-11 12:00:00,HOUR,Albacenter,3,147095950
1608.0,SPAIN,2023-01-11 12:00:00,2023-01-11 13:00:00,HOUR,Albacenter,3,147095950
1604.0,SPAIN,2023-01-11 13:00:00,2023-01-11 14:00:00,HOUR,Albacenter,3,147095950
1577.0,SPAIN,2023-01-11 14:00:00,2023-01-11 15:00:00,HOUR,Albacenter,3,147095950
1520.0,SPAIN,2023-01-11 15:00:00,2023-01-11 16:00:00,HOUR,Albacenter,3,147095950
1501.0,SPAIN,2023-01-11 16:00:00,2023-01-11 17:00:00,HOUR,Albacenter,3,147095950
1710.0,SPAIN,2023-01-11 17:00:00,2023-01-11 18:00:00,HOUR,Albacenter,3,147095950
1904.0,SPAIN,2023-01-11 18:00:00,2023-01-11 19:00:00,HOUR,Albacenter,3,147095950
1895.0,SPAIN,2023-01-11 19:00:00,2023-01-11 20:00:00,HOUR,Albacenter,3,147095950
1932.0,SPAIN,2023-01-11 20:00:00,2023-01-11 21:00:00,HOUR,Albacenter,3,147095950
1699.0,SPAIN,2023-01-11 21:00:00,2023-01-11 22:00:00,HOUR,Albacenter,3,147095950
1283.0,SPAIN,2023-01-12 10:00:00,2023-01-12 11:00:00,HOUR,Albacenter,3,147095950
1502.0,SPAIN,2023-01-12 11:00:00,2023-01-12 12:00:00,HOUR,Albacenter,3,147095950
1693.0,SPAIN,2023-01-12 12:00:00,2023-01-12 13:00:00,HOUR,Albacenter,3,147095950
1558.0,SPAIN,2023-01-12 13:00:00,2023-01-12 14:00:00,HOUR,Albacenter,3,147095950
1644.0,SPAIN,2023-01-12 14:00:00,2023-01-12 15:00:00,HOUR,Albacenter,3,147095950
1414.0,SPAIN,2023-01-12 15:00:00,2023-01-12 16:00:00,HOUR,Albacenter,3,147095950
1361.0,SPAIN,2023-01-12 16:00:00,2023-01-12 17:00:00,HOUR,Albacenter,3,147095950
1615.0,SPAIN,2023-01-12 17:00:00,2023-01-12 18:00:00,HOUR,Albacenter,3,147095950
1851.0,SPAIN,2023-01-12 18:00:00,2023-01-12 19:00:00,HOUR,Albacenter,3,147095950
1734.0,SPAIN,2023-01-12 19:00:00,2023-01-12 20:00:00,HOUR,Albacenter,3,147095950
1666.0,SPAIN,2023-01-12 20:00:00,2023-01-12 21:00:00,HOUR,Albacenter,3,147095950
1459.0,SPAIN,2023-01-12 21:00:00,2023-01-12 22:00:00,HOUR,Albacenter,3,147095950
1105.0,SPAIN,2023-01-13 10:00:00,2023-01-13 11:00:00,HOUR,Albacenter,3,147095950
1257.0,SPAIN,2023-01-13 11:00:00,2023-01-13 12:00:00,HOUR,Albacenter,3,147095950
1431.0,SPAIN,2023-01-13 12:00:00,2023-01-13 13:00:00,HOUR,Albacenter,3,147095950
1460.0,SPAIN,2023-01-13 13:00:00,2023-01-13 14:00:00,HOUR,Albacenter,3,147095950
1639.0,SPAIN,2023-01-13 14:00:00,2023-01-13 15:00:00,HOUR,Albacenter,3,147095950
1365.0,SPAIN,2023-01-13 15:00:00,2023-01-13 16:00:00,HOUR,Albacenter,3,147095950
1424.0,SPAIN,2023-01-13 16:00:00,2023-01-13 17:00:00,HOUR,Albacenter,3,147095950
1543.0,SPAIN,2023-01-13 17:00:00,2023-01-13 18:00:00,HOUR,Albacenter,3,147095950
1700.0,SPAIN,2023-01-13 18:00:00,2023-01-13 19:00:00,HOUR,Albacenter,3,147095950
1627.0,SPAIN,2023-01-13 19:00:00,2023-01-13 20:00:00,HOUR,Albacenter,3,147095950
1603.0,SPAIN,2023-01-13 20:00:00,2023-01-13 21:00:00,HOUR,Albacenter,3,147095950
1332.0,SPAIN,2023-01-13 21:00:00,2023-01-13 22:00:00,HOUR,Albacenter,3,147095950
1338.0,SPAIN,2023-01-14 10:00:00,2023-01-14 11:00:00,HOUR,Albacenter,3,147095950
1689.0,SPAIN,2023-01-14 11:00:00,2023-01-14 12:00:00,HOUR,Albacenter,3,147095950
1957.0,SPAIN,2023-01-14 12:00:00,2023-01-14 13:00:00,HOUR,Albacenter,3,147095950
2068.0,SPAIN,2023-01-14 13:00:00,2023-01-14 14:00:00,HOUR,Albacenter,3,147095950
1780.0,SPAIN,2023-01-14 14:00:00,2023-01-14 15:00:00,HOUR,Albacenter,3,147095950
1676.0,SPAIN,2023-01-14 15:00:00,2023-01-14 16:00:00,HOUR,Albacenter,3,147095950
1768.0,SPAIN,2023-01-14 16:00:00,2023-01-14 17:00:00,HOUR,Albacenter,3,147095950
1952.0,SPAIN,2023-01-14 17:00:00,2023-01-14 18:00:00,HOUR,Albacenter,3,147095950
2181.0,SPAIN,2023-01-14 18:00:00,2023-01-14 19:00:00,HOUR,Albacenter,3,147095950
2315.0,SPAIN,2023-01-14 19:00:00,2023-01-14 20:00:00,HOUR,Albacenter,3,147095950
