visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
751.0,SPAIN,2022-12-19 10:00:00,2022-12-19 11:00:00,HOUR,Albacenter,3,147095950
840.0,SPAIN,2022-12-19 11:00:00,2022-12-19 12:00:00,HOUR,Albacenter,3,147095950
895.0,SPAIN,2022-12-19 12:00:00,2022-12-19 13:00:00,HOUR,Albacenter,3,147095950
842.0,SPAIN,2022-12-19 13:00:00,2022-12-19 14:00:00,HOUR,Albacenter,3,147095950
848.0,SPAIN,2022-12-19 14:00:00,2022-12-19 15:00:00,HOUR,Albacenter,3,147095950
786.0,SPAIN,2022-12-19 15:00:00,2022-12-19 16:00:00,HOUR,Albacenter,3,147095950
814.0,SPAIN,2022-12-19 16:00:00,2022-12-19 17:00:00,HOUR,Albacenter,3,147095950
865.0,SPAIN,2022-12-19 17:00:00,2022-12-19 18:00:00,HOUR,Albacenter,3,147095950
987.0,SPAIN,2022-12-19 18:00:00,2022-12-19 19:00:00,HOUR,Albacenter,3,147095950
1065.0,SPAIN,2022-12-19 19:00:00,2022-12-19 20:00:00,HOUR,Albacenter,3,147095950
1037.0,SPAIN,2022-12-19 20:00:00,2022-12-19 21:00:00,HOUR,Albacenter,3,147095950
831.0,SPAIN,2022-12-19 21:00:00,2022-12-19 22:00:00,HOUR,Albacenter,3,147095950
648.0,SPAIN,2022-12-20 10:00:00,2022-12-20 11:00:00,HOUR,Albacenter,3,147095950
779.0,SPAIN,2022-12-20 11:00:00,2022-12-20 12:00:00,HOUR,Albacenter,3,147095950
862.0,SPAIN,2022-12-20 12:00:00,2022-12-20 13:00:00,HOUR,Albacenter,3,147095950
920.0,SPAIN,2022-12-20 13:00:00,2022-12-20 14:00:00,HOUR,Albacenter,3,147095950
908.0,SPAIN,2022-12-20 14:00:00,2022-12-20 15:00:00,HOUR,Albacenter,3,147095950
850.0,SPAIN,2022-12-20 15:00:00,2022-12-20 16:00:00,HOUR,Albacenter,3,147095950
882.0,SPAIN,2022-12-20 16:00:00,2022-12-20 17:00:00,HOUR,Albacenter,3,147095950
1111.0,SPAIN,2022-12-20 17:00:00,2022-12-20 18:00:00,HOUR,Albacenter,3,147095950
1210.0,SPAIN,2022-12-20 18:00:00,2022-12-20 19:00:00,HOUR,Albacenter,3,147095950
1171.0,SPAIN,2022-12-20 19:00:00,2022-12-20 20:00:00,HOUR,Albacenter,3,147095950
1143.0,SPAIN,2022-12-20 20:00:00,2022-12-20 21:00:00,HOUR,Albacenter,3,147095950
833.0,SPAIN,2022-12-20 21:00:00,2022-12-20 22:00:00,HOUR,Albacenter,3,147095950
712.0,SPAIN,2022-12-21 10:00:00,2022-12-21 11:00:00,HOUR,Albacenter,3,147095950
816.0,SPAIN,2022-12-21 11:00:00,2022-12-21 12:00:00,HOUR,Albacenter,3,147095950
863.0,SPAIN,2022-12-21 12:00:00,2022-12-21 13:00:00,HOUR,Albacenter,3,147095950
