uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.49;1.2;13.65;34.24;21.77;17.65
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.61;1.44;14.68;42.56;19.68;15.03
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;12.76;1.68;12.7;28.8;20.35;23.71
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;15.13;0.66;12.33;33.43;19.61;18.84
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;11.82;0.86;11.74;30.56;25.02;20.0
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;14.85;7.84;8.67;31.59;21.33;15.71
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.55;1.63;11.75;31.6;24.51;14.95
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;8.16;0.29;12.18;38.18;21.41;19.78
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.88;0.85;11.7;29.76;25.67;18.13
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;12.29;1.04;11.2;33.74;17.06;24.66
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;11.07;1.87;15.42;39.76;19.52;12.36
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;14.4;1.79;11.5;26.63;26.36;19.32
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;6.65;0.78;11.36;34.98;19.08;27.14
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.3;0.87;13.31;50.08;16.36;16.08
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;12.97;0.86;10.17;20.51;33.24;22.25
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;10.6;0.3;12.09;35.52;20.89;20.6
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.39;0.58;12.34;27.69;27.52;21.48
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.01;2.21;13.57;35.09;16.81;16.3
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.09;1.68;15.19;38.38;19.62;15.05
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;10.47;1.17;13.22;41.1;19.46;14.58
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.39;2.7;15.15;33.54;16.13;15.1
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;12.45;0.29;10.93;33.95;22.73;19.64
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;12.2;1.32;8.93;33.32;22.66;21.57
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;15.89;4.66;12.1;31.55;19.12;16.69
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;17.23;1.33;13.51;32.78;15.95;19.19
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.61;1.01;12.14;34.0;22.14;15.1
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;9.49;1.59;11.72;38.47;21.81;16.92
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;8.92;0.94;13.85;39.03;19.26;18.0
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.19;1.98;7.69;24.35;22.33;33.47
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;16.5;9.66;5.53;28.56;23.87;15.89
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;7.75;2.04;12.92;36.23;21.9;19.15
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;8.04;0.82;12.07;28.13;29.47;21.47
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.48;1.64;15.58;39.07;19.52;14.71
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;18.11;1.0;14.49;36.93;16.69;12.78
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.78;0.59;14.01;34.82;23.62;12.18
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;11.99;1.47;14.49;36.86;21.44;13.74
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;11.69;2.48;14.45;38.04;19.39;13.94
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.22;1.7;15.84;39.86;17.76;13.62
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;16.76;2.23;14.57;31.79;19.02;15.62
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;15.28;1.23;12.1;32.07;17.54;21.79
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.58;0.86;11.57;31.69;22.85;19.45
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;7.35;1.69;14.51;40.73;20.42;15.3
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;13.16;0.56;11.26;33.1;24.26;17.66
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.87;1.1;11.99;21.94;31.78;20.32
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;11.92;1.23;14.26;41.06;16.29;15.24
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;15.23;0.82;11.65;30.34;22.42;19.54
