uuid;name;day;start_hour;end_hour;visits
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;13:00:00;14:00:00;540.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;14:00:00;15:00:00;471.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;15:00:00;16:00:00;379.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;16:00:00;17:00:00;402.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;17:00:00;18:00:00;417.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;18:00:00;19:00:00;439.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;19:00:00;20:00:00;400.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;20:00:00;21:00:00;361.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-09;21:00:00;22:00:00;474.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;10:00:00;11:00:00;588.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;11:00:00;12:00:00;649.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;12:00:00;13:00:00;633.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;13:00:00;14:00:00;535.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;14:00:00;15:00:00;521.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;15:00:00;16:00:00;411.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;16:00:00;17:00:00;420.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;17:00:00;18:00:00;422.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;18:00:00;19:00:00;418.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;19:00:00;20:00:00;390.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;20:00:00;21:00:00;326.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-10;21:00:00;22:00:00;436.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;10:00:00;11:00:00;551.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;11:00:00;12:00:00;563.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;12:00:00;13:00:00;545.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;13:00:00;14:00:00;483.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;14:00:00;15:00:00;437.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;15:00:00;16:00:00;350.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;16:00:00;17:00:00;320.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;17:00:00;18:00:00;340.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;18:00:00;19:00:00;371.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;19:00:00;20:00:00;334.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;20:00:00;21:00:00;301.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-11;21:00:00;22:00:00;458.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;10:00:00;11:00:00;461.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;11:00:00;12:00:00;564.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;12:00:00;13:00:00;568.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;13:00:00;14:00:00;351.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;14:00:00;15:00:00;337.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;15:00:00;16:00:00;292.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;16:00:00;17:00:00;317.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;17:00:00;18:00:00;329.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;18:00:00;19:00:00;354.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;19:00:00;20:00:00;355.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;20:00:00;21:00:00;335.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-12;21:00:00;22:00:00;479.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;10:00:00;11:00:00;359.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;11:00:00;12:00:00;435.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;12:00:00;13:00:00;439.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;13:00:00;14:00:00;287.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;14:00:00;15:00:00;294.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;15:00:00;16:00:00;281.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;16:00:00;17:00:00;292.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;17:00:00;18:00:00;288.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;18:00:00;19:00:00;301.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;19:00:00;20:00:00;310.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;20:00:00;21:00:00;304.0
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;2022-11-13;21:00:00;22:00:00;454.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;10:00:00;11:00:00;944.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;11:00:00;12:00:00;933.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;12:00:00;13:00:00;959.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;13:00:00;14:00:00;948.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;14:00:00;15:00:00;832.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;15:00:00;16:00:00;830.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;16:00:00;17:00:00;919.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;17:00:00;18:00:00;889.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;18:00:00;19:00:00;989.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;19:00:00;20:00:00;867.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;20:00:00;21:00:00;720.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-07;21:00:00;22:00:00;603.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;10:00:00;11:00:00;820.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;11:00:00;12:00:00;846.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;12:00:00;13:00:00;782.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;13:00:00;14:00:00;864.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;14:00:00;15:00:00;893.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;15:00:00;16:00:00;960.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;16:00:00;17:00:00;1028.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;17:00:00;18:00:00;975.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;18:00:00;19:00:00;883.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;19:00:00;20:00:00;873.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;20:00:00;21:00:00;766.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-08;21:00:00;22:00:00;627.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;10:00:00;11:00:00;838.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;11:00:00;12:00:00;805.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;12:00:00;13:00:00;837.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;13:00:00;14:00:00;904.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;14:00:00;15:00:00;886.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;15:00:00;16:00:00;901.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;16:00:00;17:00:00;871.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;17:00:00;18:00:00;936.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;18:00:00;19:00:00;945.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;19:00:00;20:00:00;912.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;20:00:00;21:00:00;757.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-09;21:00:00;22:00:00;658.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;10:00:00;11:00:00;857.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;11:00:00;12:00:00;872.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;12:00:00;13:00:00;871.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;13:00:00;14:00:00;889.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;14:00:00;15:00:00;972.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;15:00:00;16:00:00;1030.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;16:00:00;17:00:00;899.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;17:00:00;18:00:00;980.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;18:00:00;19:00:00;979.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;19:00:00;20:00:00;935.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;20:00:00;21:00:00;811.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-10;21:00:00;22:00:00;656.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;10:00:00;11:00:00;948.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;11:00:00;12:00:00;1050.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;12:00:00;13:00:00;1161.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;13:00:00;14:00:00;1232.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;14:00:00;15:00:00;1142.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;15:00:00;16:00:00;1004.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;16:00:00;17:00:00;1072.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;17:00:00;18:00:00;1161.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;18:00:00;19:00:00;1166.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;19:00:00;20:00:00;1097.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;20:00:00;21:00:00;895.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-11;21:00:00;22:00:00;790.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;10:00:00;11:00:00;785.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;11:00:00;12:00:00;967.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;12:00:00;13:00:00;1043.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;13:00:00;14:00:00;1084.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;14:00:00;15:00:00;929.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;15:00:00;16:00:00;845.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;16:00:00;17:00:00;914.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;17:00:00;18:00:00;1082.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;18:00:00;19:00:00;1304.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;19:00:00;20:00:00;1259.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;20:00:00;21:00:00;983.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-12;21:00:00;22:00:00;799.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;10:00:00;11:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;11:00:00;12:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;12:00:00;13:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;13:00:00;14:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;14:00:00;15:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;15:00:00;16:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;16:00:00;17:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;17:00:00;18:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;18:00:00;19:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;19:00:00;20:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;20:00:00;21:00:00;0.0
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;2022-11-13;21:00:00;22:00:00;0.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;10:00:00;11:00:00;441.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;11:00:00;12:00:00;446.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;12:00:00;13:00:00;470.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;13:00:00;14:00:00;466.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;14:00:00;15:00:00;552.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;15:00:00;16:00:00;556.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;16:00:00;17:00:00;525.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;17:00:00;18:00:00;543.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;18:00:00;19:00:00;601.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;19:00:00;20:00:00;614.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;20:00:00;21:00:00;590.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-07;21:00:00;22:00:00;112.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;10:00:00;11:00:00;409.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;11:00:00;12:00:00;426.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;12:00:00;13:00:00;457.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;13:00:00;14:00:00;485.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;14:00:00;15:00:00;541.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;15:00:00;16:00:00;522.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;16:00:00;17:00:00;516.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;17:00:00;18:00:00;543.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;18:00:00;19:00:00;613.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;19:00:00;20:00:00;629.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;20:00:00;21:00:00;616.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-08;21:00:00;22:00:00;109.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;10:00:00;11:00:00;453.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;11:00:00;12:00:00;486.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;12:00:00;13:00:00;530.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;13:00:00;14:00:00;530.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;14:00:00;15:00:00;568.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;15:00:00;16:00:00;542.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;16:00:00;17:00:00;526.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;17:00:00;18:00:00;558.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;18:00:00;19:00:00;663.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;19:00:00;20:00:00;639.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;20:00:00;21:00:00;620.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-09;21:00:00;22:00:00;108.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;10:00:00;11:00:00;395.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;11:00:00;12:00:00;438.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;12:00:00;13:00:00;464.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;13:00:00;14:00:00;477.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;14:00:00;15:00:00;541.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;15:00:00;16:00:00;528.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;16:00:00;17:00:00;498.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;17:00:00;18:00:00;523.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;18:00:00;19:00:00;557.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;19:00:00;20:00:00;568.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;20:00:00;21:00:00;571.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-10;21:00:00;22:00:00;106.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;10:00:00;11:00:00;396.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;11:00:00;12:00:00;420.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;12:00:00;13:00:00;447.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;13:00:00;14:00:00;433.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;14:00:00;15:00:00;529.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;15:00:00;16:00:00;524.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;16:00:00;17:00:00;523.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;17:00:00;18:00:00;588.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;18:00:00;19:00:00;675.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;19:00:00;20:00:00;720.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;20:00:00;21:00:00;743.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-11;21:00:00;22:00:00;125.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;10:00:00;11:00:00;542.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;11:00:00;12:00:00;626.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;12:00:00;13:00:00;673.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;13:00:00;14:00:00;676.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;14:00:00;15:00:00;756.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;15:00:00;16:00:00;673.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;16:00:00;17:00:00;644.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;17:00:00;18:00:00;696.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;18:00:00;19:00:00;779.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;19:00:00;20:00:00;763.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;20:00:00;21:00:00;784.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-12;21:00:00;22:00:00;143.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;10:00:00;11:00:00;576.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;11:00:00;12:00:00;735.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;12:00:00;13:00:00;821.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;13:00:00;14:00:00;848.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;14:00:00;15:00:00;765.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;15:00:00;16:00:00;740.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;16:00:00;17:00:00;691.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;17:00:00;18:00:00;793.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;18:00:00;19:00:00;909.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;19:00:00;20:00:00;898.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;20:00:00;21:00:00;831.0
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;2022-11-13;21:00:00;22:00:00;211.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;10:00:00;11:00:00;262.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;11:00:00;12:00:00;273.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;12:00:00;13:00:00;243.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;13:00:00;14:00:00;273.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;14:00:00;15:00:00;290.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;15:00:00;16:00:00;255.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;16:00:00;17:00:00;284.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;17:00:00;18:00:00;286.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;18:00:00;19:00:00;285.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;19:00:00;20:00:00;233.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;20:00:00;21:00:00;196.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-07;21:00:00;22:00:00;180.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;10:00:00;11:00:00;243.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;11:00:00;12:00:00;265.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;12:00:00;13:00:00;268.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;13:00:00;14:00:00;283.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;14:00:00;15:00:00;253.0
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;2022-11-08;15:00:00;16:00:00;222.0
