uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;48.34;51.07;0.47;0.13
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;64.1;23.0;10.5;2.4
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;95.38;4.51;0.09;0.03
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;73.02;24.25;2.67;0.06
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;83.32;16.32;0.17;0.18
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;30.57;43.16;8.21;18.06
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;76.78;22.93;0.19;0.11
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;40.17;56.65;2.06;1.13
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;74.07;25.03;0.7;0.2
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;28.9;24.11;14.67;32.32
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;60.92;38.4;0.51;0.18
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;90.44;9.33;0.18;0.04
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;29.16;69.66;0.9;0.27
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;72.15;27.55;0.23;0.07
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;35.86;57.56;3.52;3.06
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;62.48;37.24;0.21;0.07
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;33.67;46.38;7.83;12.12
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;68.88;27.66;2.51;0.95
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;27.66;41.24;30.32;0.77
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;20.12;57.78;20.0;2.1
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;70.32;29.42;0.19;0.08
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;70.32;29.39;0.22;0.07
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.71;45.63;24.69;11.97
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;26.2;68.51;3.81;1.48
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;29.47;36.34;32.45;1.74
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;92.77;7.07;0.13;0.03
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;69.91;28.18;1.38;0.52
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;87.86;9.26;2.27;0.62
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;26.01;36.72;5.54;31.73
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;20.76;76.4;0.6;2.24
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;32.11;44.96;11.3;11.64
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;71.1;25.42;2.46;1.02
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;75.45;22.96;1.3;0.28
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;89.58;9.96;0.38;0.09
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;36.61;31.31;23.06;9.03
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;45.87;28.6;21.07;4.46
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;59.07;36.1;3.69;1.13
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;83.59;11.49;4.26;0.67
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;92.77;6.56;0.6;0.08
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;59.99;26.75;10.67;2.59
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;64.32;32.13;3.37;0.17
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.24;67.81;1.18;16.77
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;33.26;37.21;16.65;12.88
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;91.77;7.96;0.19;0.09
