uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.28;1.22;13.3;34.89;21.63;17.69
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.28;1.42;15.32;43.74;19.2;13.05
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;13.86;1.6;11.64;28.03;20.5;24.38
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;14.82;0.64;11.89;34.13;19.92;18.59
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.09;1.06;12.63;30.29;24.38;19.54
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;14.48;8.0;8.44;32.01;21.78;15.29
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.41;1.94;11.51;31.58;24.97;14.6
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;11.21;0.28;10.5;38.56;20.58;18.87
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.0;0.92;11.41;30.08;26.46;17.13
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;12.68;3.57;9.24;35.82;18.2;20.49
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;9.95;1.75;14.72;42.89;18.81;11.87
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;11.55;2.95;11.14;29.63;27.06;17.67
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.97;0.68;12.08;37.63;21.08;19.57
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;2.95;0.83;13.86;52.14;16.2;14.02
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;11.05;3.15;9.8;22.52;32.66;20.83
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;12.02;0.29;12.16;35.68;20.66;19.18
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;8.75;0.53;11.76;29.38;28.49;21.09
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.4;2.26;12.97;35.26;16.98;16.13
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.68;2.06;15.18;39.09;19.79;14.2
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;11.36;1.31;12.95;41.67;19.29;13.42
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;18.0;2.93;14.27;34.08;16.43;14.31
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;13.0;0.26;10.86;33.28;23.18;19.42
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;12.8;1.35;9.55;33.81;23.52;18.97
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.57;4.68;11.59;32.01;19.43;15.71
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;18.92;1.23;13.34;32.86;15.44;18.22
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;15.98;1.09;11.41;34.4;22.29;14.82
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.08;1.98;12.2;38.5;21.38;15.85
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.44;0.77;13.5;39.33;19.23;16.73
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;9.73;2.32;9.06;24.07;23.84;30.98
