uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;4.14;2.13;8.41;25.83;37.06;22.43
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;1.66;2.44;10.97;34.11;35.45;15.37
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;5.05;3.56;9.35;34.56;34.36;13.13
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;2.62;1.97;7.04;24.88;38.32;25.17
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;5.23;5.79;5.39;23.51;40.05;20.05
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;5.04;8.03;6.64;29.6;34.44;16.25
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;7.49;3.95;3.59;24.25;40.22;20.51
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;3.98;2.21;8.15;22.47;39.97;23.22
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;3.15;1.6;8.12;30.26;35.02;21.86
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;1.4;3.27;11.98;38.15;33.23;11.97
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;5.32;1.6;8.61;24.23;37.06;23.18
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;1.38;1.04;6.72;26.45;38.85;25.56
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;1.53;1.66;7.97;34.18;35.49;19.17
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;4.11;1.45;7.03;21.0;38.56;27.84
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;2.94;2.09;7.6;25.63;39.38;22.34
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;6.42;1.45;6.19;21.21;38.95;25.79
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;10.08;6.45;8.93;30.63;30.72;13.19
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;3.17;4.09;10.45;33.04;34.6;14.65
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;2.5;3.06;9.58;32.3;37.39;15.18
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;4.4;3.98;11.72;33.9;31.01;14.98
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;3.72;3.22;6.95;27.07;39.61;19.44
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;1.65;2.46;3.61;17.05;37.96;37.27
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;6.73;4.45;11.34;31.04;33.14;13.3
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;4.08;3.74;10.12;29.31;32.57;20.17
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;2.5;3.21;7.95;30.16;36.71;19.46
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;5.4;3.42;5.61;28.7;36.81;20.06
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;5.32;1.95;7.97;23.48;39.27;22.0
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;5.21;6.05;5.63;30.92;32.27;19.92
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;1.64;4.1;8.76;29.58;36.49;19.44
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;3.47;1.44;6.67;24.4;39.37;24.66
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;4.83;8.95;7.61;30.37;33.99;14.24
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;3.0;3.14;9.28;32.25;34.14;18.19
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;4.45;1.94;8.83;33.88;34.1;16.8
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;3.68;3.47;9.53;29.07;36.77;17.48
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;2.34;3.85;10.37;33.26;36.56;13.62
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;1.75;3.56;12.73;35.43;33.47;13.06
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;4.68;4.89;10.24;30.05;32.0;18.15
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;4.22;3.79;7.27;26.49;32.89;25.34
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;8.04;1.74;7.69;22.23;38.25;22.06
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;2.1;2.76;10.77;33.62;36.06;14.69
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;4.93;3.9;5.04;22.19;40.74;23.2
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;4.54;2.92;7.47;22.03;39.9;23.13
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;3.41;1.73;9.7;32.06;35.05;18.05
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.58;1.68;8.6;24.76;38.17;23.21
