uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;10:00:00;11:00:00;979
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;11:00:00;12:00:00;1140
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;12:00:00;13:00:00;1324
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;13:00:00;14:00:00;1231
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;14:00:00;15:00:00;1190
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;15:00:00;16:00:00;1311
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;16:00:00;17:00:00;1198
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;17:00:00;18:00:00;1417
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;18:00:00;19:00:00;1288
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;19:00:00;20:00:00;1323
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;20:00:00;21:00:00;1300
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-05;21:00:00;22:00:00;1152
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;10:00:00;11:00:00;1087
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;11:00:00;12:00:00;1227
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;12:00:00;13:00:00;1359
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;13:00:00;14:00:00;1329
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;14:00:00;15:00:00;1298
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;15:00:00;16:00:00;1283
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;16:00:00;17:00:00;1293
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;17:00:00;18:00:00;1281
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;18:00:00;19:00:00;1505
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;19:00:00;20:00:00;1470
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;20:00:00;21:00:00;1525
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-06;21:00:00;22:00:00;1363
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;10:00:00;11:00:00;1187
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;11:00:00;12:00:00;1446
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;12:00:00;13:00:00;1589
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;13:00:00;14:00:00;1623
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;14:00:00;15:00:00;1481
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;15:00:00;16:00:00;1337
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;16:00:00;17:00:00;1306
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;17:00:00;18:00:00;1338
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;18:00:00;19:00:00;1301
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;19:00:00;20:00:00;1218
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;20:00:00;21:00:00;1204
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-07;21:00:00;22:00:00;1086
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;10:00:00;11:00:00;877
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;11:00:00;12:00:00;928
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;12:00:00;13:00:00;923
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;13:00:00;14:00:00;925
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;14:00:00;15:00:00;939
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;15:00:00;16:00:00;922
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;16:00:00;17:00:00;963
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;17:00:00;18:00:00;1006
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;18:00:00;19:00:00;1046
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;19:00:00;20:00:00;1016
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;20:00:00;21:00:00;993
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-08;21:00:00;22:00:00;972
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;10:00:00;11:00:00;1389
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;11:00:00;12:00:00;1665
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;12:00:00;13:00:00;2024
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;13:00:00;14:00:00;2038
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;14:00:00;15:00:00;2135
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;15:00:00;16:00:00;1699
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;16:00:00;17:00:00;1755
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;17:00:00;18:00:00;1943
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;18:00:00;19:00:00;1818
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;19:00:00;20:00:00;1798
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;20:00:00;21:00:00;1527
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-09;21:00:00;22:00:00;1185
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-10;10:00:00;11:00:00;1458
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-10;11:00:00;12:00:00;1687
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-10;12:00:00;13:00:00;1578
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-10;13:00:00;14:00:00;1563
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2023-09-10;14:00:00;15:00:00;1443
